qid,run_id,ternary_score,binary_score,n_criteria,n_mandatory_fail,response_length
6847465956a0f6376a6053fb,aus-agent-sat-go,0.584615,0.323077,16,8,865.0
6847465956a0f6376a605367,aus-agent-sat-go,0.565,0.32,23,12,964.0
6847465956a0f6376a605387,aus-agent-sat-go,0.640625,0.5625,21,8,967.0
6847465956a0f6376a6053ca,aus-agent-sat-go,0.546392,0.484536,26,6,845.0
6847465956a0f6376a6053a0,aus-agent-sat-go,0.381148,0.319672,28,15,949.0
6847465956a0f6376a6053c9,aus-agent-sat-go,0.225225,0.018018,27,19,986.0
6847465956a0f6376a605404,aus-agent-sat-go,0.53125,0.28125,17,8,820.0
6847465956a0f6376a605391,aus-agent-sat-go,0.287162,0.094595,32,26,918.0
6847465956a0f6376a60542a,aus-agent-sat-go,0.419192,0.232323,27,12,979.0
6847465956a0f6376a60543d,aus-agent-sat-go,0.658228,0.56962,23,4,816.0
6847465956a0f6376a605440,aus-agent-sat-go,0.444444,0.222222,15,6,259.0
6847465956a0f6376a60542d,aus-agent-sat-go,0.489474,0.273684,25,11,958.0
6847465956a0f6376a605433,aus-agent-sat-go,0.79878,0.743902,23,3,968.0
6847465956a0f6376a60547f,aus-agent-sat-go,0.8,0.716667,15,3,866.0
6847465956a0f6376a605492,aus-agent-sat-go,0.453608,0.247423,23,13,441.0
6847465956a0f6376a60547e,aus-agent-sat-go,0.592391,0.478261,22,8,992.0
6847465956a0f6376a6054ad,aus-agent-sat-go,0.709821,0.633929,26,7,1016.0
6847465956a0f6376a6054be,aus-agent-sat-go,0.23622,0.070866,29,22,836.0
6847465956a0f6376a605493,aus-agent-sat-go,0.577586,0.482759,34,8,842.0
6847465956a0f6376a605476,aus-agent-sat-go,0.338028,0.169014,19,9,907.0
6847465956a0f6376a6054a7,aus-agent-sat-go,0.504808,0.230769,25,14,804.0
