qid,run_id,ternary_score,binary_score,n_criteria,n_mandatory_fail,response_length
rag2026-28,aus-agent-test-full,0.461806,0.326389,33,17,1010.0
rag2026-37,aus-agent-test-full,0.556701,0.329897,23,11,1049.0
rag2026-40,aus-agent-test-full,0.653846,0.494505,23,8,1068.0
rag2026-38,aus-agent-test-full,0.446565,0.351145,28,17,1105.0
rag2026-42,aus-agent-test-full,0.474576,0.152542,16,8,1090.0
rag2026-39,aus-agent-test-full,0.551136,0.329545,23,9,1085.0
rag2026-43,aus-agent-test-full,0.504673,0.383178,28,10,1070.0
rag2026-41,aus-agent-test-full,0.555,0.31,23,13,1000.0
rag2026-44,aus-agent-test-full,0.491379,0.25,28,15,1138.0
rag2026-46,aus-agent-test-full,0.659722,0.458333,18,7,1075.0
rag2026-0,aus-agent-test-v2,0.58046,0.413793,21,9,1038.0
rag2026-36,aus-agent-test-full,0.205882,0.023529,23,13,1116.0
rag2026-45,aus-agent-test-full,0.57874,0.464567,29,12,1115.0
rag2026-3,aus-agent-test-v2,0.422481,0.317829,30,16,1116.0
rag2026-4,aus-agent-test-v2,0.582569,0.330275,26,13,995.0
rag2026-8,aus-agent-test-v2,0.409639,0.26506,19,11,1109.0
rag2026-2,aus-agent-test-v2,0.626316,0.410526,22,10,1081.0
rag2026-1,aus-agent-test-v2,0.473404,0.382979,23,10,1097.0
rag2026-7,aus-agent-test-v2,0.40873,0.301587,30,16,1093.0
rag2026-5,aus-agent-test-v2,0.571942,0.402878,32,15,1105.0
rag2026-9,aus-agent-test-v2,0.544355,0.306452,29,16,934.0
rag2026-6,aus-agent-test-v2,0.289116,0.095238,33,25,1109.0
rag2026-10,aus-agent-test-v2,0.695122,0.487805,27,11,1101.0
rag2026-11,aus-agent-test-v2,0.39916,0.184874,28,17,1034.0
rag2026-12,aus-agent-test-v2,0.382812,0.109375,28,22,1128.0
rag2026-13,aus-agent-test-v2,0.510638,0.276596,23,12,1083.0
rag2026-14,aus-agent-test-v2,0.597222,0.430556,18,7,1103.0
rag2026-15,aus-agent-test-v2,0.741379,0.643678,21,5,1085.0
rag2026-19,aus-agent-test-v2,0.329114,0.177215,20,11,1120.0
rag2026-17,aus-agent-test-v2,0.336207,0.12069,25,20,1035.0
rag2026-20,aus-agent-test-v2,0.704545,0.409091,15,7,1045.0
rag2026-16,aus-agent-test-v2,0.254464,0.116071,32,15,1091.0
rag2026-23,aus-agent-test-v2,0.731343,0.716418,17,3,1096.0
rag2026-18,aus-agent-test-v2,0.372807,0.105263,30,16,1100.0
rag2026-21,aus-agent-test-v2,0.45,0.418182,31,8,1094.0
rag2026-24,aus-agent-test-v2,0.609589,0.424658,17,8,1104.0
rag2026-22,aus-agent-test-v2,0.520325,0.349593,30,14,1000.0
rag2026-25,aus-agent-test-v2,0.904762,0.809524,15,2,1025.0
rag2026-30,aus-agent-test-v2,0.46,0.336,28,15,1090.0
rag2026-29,aus-agent-test-v2,0.537879,0.409091,30,14,940.0
rag2026-31,aus-agent-test-v2,0.415385,0.092308,16,11,1060.0
rag2026-26,aus-agent-test-v2,0.545,0.31,23,13,1079.0
rag2026-34,aus-agent-test-v2,0.569231,0.369231,19,5,1040.0
rag2026-33,aus-agent-test-v2,0.574074,0.425926,24,12,1083.0
rag2026-28,aus-agent-test-v2,0.392361,0.222222,33,20,1112.0
rag2026-35,aus-agent-test-v2,0.429688,0.34375,28,16,1132.0
rag2026-32,aus-agent-test-v2,0.703704,0.577778,33,9,1110.0
rag2026-37,aus-agent-test-v2,0.536082,0.247423,23,13,999.0
rag2026-36,aus-agent-test-v2,0.129412,0.0,23,13,1020.0
rag2026-38,aus-agent-test-v2,0.534351,0.412214,28,15,1026.0
rag2026-42,aus-agent-test-v2,0.516949,0.271186,16,7,1127.0
rag2026-40,aus-agent-test-v2,0.620879,0.527473,23,7,1096.0
rag2026-43,aus-agent-test-v2,0.481308,0.383178,28,10,1095.0
rag2026-44,aus-agent-test-v2,0.491379,0.25,28,15,1045.0
rag2026-39,aus-agent-test-v2,0.625,0.409091,23,8,1094.0
rag2026-46,aus-agent-test-v2,0.756944,0.638889,18,4,1051.0
rag2026-48,aus-agent-test-v2,0.770833,0.736111,18,3,991.0
rag2026-50,aus-agent-test-v2,0.394737,0.245614,15,7,998.0
rag2026-47,aus-agent-test-v2,0.674157,0.539326,22,7,1088.0
rag2026-45,aus-agent-test-v2,0.610236,0.409449,29,13,1057.0
rag2026-49,aus-agent-test-v2,0.455357,0.258929,29,13,1014.0
rag2026-51,aus-agent-test-v2,0.686667,0.573333,18,6,1036.0
rag2026-52,aus-agent-test-v2,0.323232,0.111111,27,14,1051.0
rag2026-41,aus-agent-test-v2,0.395,0.24,23,14,1031.0
rag2026-56,aus-agent-test-v2,0.594118,0.423529,20,9,1072.0
rag2026-57,aus-agent-test-v2,0.6625,0.475,19,8,1062.0
rag2026-54,aus-agent-test-v2,0.443299,0.298969,23,12,1113.0
rag2026-55,aus-agent-test-v2,0.519685,0.425197,32,13,1010.0
rag2026-27,aus-agent-test-v2,0.310924,0.176471,28,18,1046.0
rag2026-58,aus-agent-test-v2,0.821782,0.782178,25,2,1033.0
rag2026-59,aus-agent-test-v2,0.410377,0.311321,26,13,960.0
rag2026-53,aus-agent-test-v2,0.463158,0.231579,22,13,1122.0
rag2026-62,aus-agent-test-v2,0.791667,0.733333,18,2,1036.0
rag2026-61,aus-agent-test-v2,0.459302,0.27907,22,10,1116.0
rag2026-64,aus-agent-test-v2,0.527473,0.296703,20,12,1072.0
rag2026-63,aus-agent-test-v2,0.601852,0.537037,30,6,1048.0
rag2026-68,aus-agent-test-v2,0.67284,0.432099,21,8,1101.0
rag2026-67,aus-agent-test-v2,0.736111,0.569444,18,5,1134.0
rag2026-66,aus-agent-test-v2,0.5,0.255319,23,12,1072.0
rag2026-70,aus-agent-test-v2,0.75,0.69,23,5,1023.0
rag2026-71,aus-agent-test-v2,0.454167,0.241667,27,17,1119.0
rag2026-65,aus-agent-test-v2,0.614286,0.442857,17,7,980.0
rag2026-60,aus-agent-test-v2,0.586022,0.419355,24,8,948.0
rag2026-73,aus-agent-test-v2,0.736434,0.589147,30,9,1119.0
683a58c9a7e7fe4e7695848b,aus-agent-creative-check,0.615789,0.305263,22,12,1105.0
683a58c9a7e7fe4e7695846f,aus-agent-creative-check,0.339744,0.153846,18,12,1139.0
684397d188c1deceb49af31d,aus-agent-creative-check,0.655738,0.557377,14,5,1073.0
rag2026-72,aus-agent-test-v2,0.310484,0.274194,32,14,1096.0
683a58c9a7e7fe4e76958488,aus-agent-creative-check,0.590164,0.409836,17,6,1054.0
684397d188c1deceb49af325,aus-agent-creative-check,0.805085,0.728814,16,2,1046.0
683a58c9a7e7fe4e76958498,aus-agent-creative-check,0.443548,0.322581,32,14,1110.0
rag2026-74,aus-agent-test-v2,0.038462,0.0,18,14,1130.0
6847465956a0f6376a605367,aus-agent-creative-check,0.52,0.24,23,14,1077.0
rag2026-69,aus-agent-test-v2,0.413534,0.323308,32,16,1243.0
6847465956a0f6376a605360,aus-agent-creative-check,0.251969,0.181102,32,18,1018.0
684397d188c1deceb49af32d,aus-agent-creative-check,0.535088,0.359649,27,13,988.0
6847465956a0f6376a60535d,aus-agent-creative-check,0.432292,0.125,21,16,1012.0
rag2026-75,aus-agent-test-v2,0.47093,0.22093,22,11,1078.0
rag2026-77,aus-agent-test-v2,0.515267,0.320611,31,15,1086.0
rag2026-76,aus-agent-test-v2,0.821053,0.747368,22,4,1114.0
rag2026-79,aus-agent-test-v2,0.429412,0.270588,23,10,939.0
rag2026-72,test-ase-api-server-run,0.0,0.0,32,20,153.0
rag2026-72,aus-agent-math-check,0.245968,0.16129,32,16,1097.0
rag2026-78,aus-agent-test-v2,0.493103,0.255172,32,20,1053.0
rag2026-72,aus-agent-discovery-check,0.310484,0.233871,32,15,1057.0
rag2026-72,test-ase-api-server-run-1,0.290323,0.233871,32,15,1033.0
rag2026-72,aus-agent-opus-check,0.399194,0.274194,32,14,1060.0
rag2026-72,aus-agent-recon-check,0.314516,0.258065,32,14,1067.0
rag2026-72,aus-agent-terra-check,0.181452,0.096774,32,18,890.0
rag2026-72,aus-agent-qterm-check,0.330645,0.274194,32,14,1039.0
rag2026-72,aus-agent-azure-luna,0.391129,0.233871,32,15,952.0
rag2026-22,aus-agent-azure-luna,0.48374,0.276423,30,15,1059.0
rag2026-72,aus-agent-azure-sol,0.270161,0.193548,32,16,906.0
rag2026-72,aus-agent-azure-terra,0.193548,0.096774,32,18,733.0
rag2026-22,aus-agent-azure-terra,0.414634,0.252033,30,16,851.0
rag2026-22,aus-agent-azure-sol,0.593496,0.390244,30,13,996.0
6847465956a0f6376a6053fb,aus-agent-luna-dev2,0.553846,0.292308,16,8,1005.0
6847465956a0f6376a6053fb,aus-agent-luna-dev,0.438462,0.138462,16,10,915.0
6847465956a0f6376a605391,aus-agent-luna-dev,0.472973,0.22973,32,22,1105.0
6847465956a0f6376a6054a7,aus-agent-luna-dev2,0.418269,0.086538,25,17,828.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev2,0.455645,0.266129,32,15,1114.0
6847465956a0f6376a6054a7,aus-agent-luna-dev3,0.408654,0.086538,25,17,979.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev3,0.415323,0.266129,32,15,1021.0
6847465956a0f6376a6054a7,aus-agent-luna-dev4,0.375,0.086538,25,17,654.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev,0.403226,0.241935,32,16,970.0
6847465956a0f6376a605367,aus-agent-luna-dev,0.565,0.32,23,12,1037.0
6847465956a0f6376a605493,aus-agent-luna-dev,0.474138,0.344828,34,10,1070.0
6847465956a0f6376a6053fb,aus-agent-luna-dev3,0.453846,0.215385,16,9,990.0
6847465956a0f6376a6053fb,aus-agent-luna-dev4,0.476923,0.215385,16,9,1045.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev4,0.483871,0.266129,32,15,1116.0
683a58c9a7e7fe4e7695846f,aus-agent-sat-go,0.384615,0.24359,18,11,1104.0
6847465956a0f6376a605367,aus-agent-luna-dev4,0.52,0.24,23,14,992.0
683a58c9a7e7fe4e76958488,aus-agent-sat-go,0.598361,0.459016,17,5,756.0
6847465956a0f6376a605404,aus-agent-luna-dev4,0.492188,0.28125,17,8,1003.0
6847465956a0f6376a605493,aus-agent-luna-dev4,0.439655,0.310345,34,10,1037.0
684397d188c1deceb49af325,aus-agent-sat-go,0.677966,0.559322,16,4,1022.0
684397d188c1deceb49af31d,aus-agent-sat-go,0.737705,0.639344,14,4,1054.0
683a58c9a7e7fe4e76958498,aus-agent-sat-go,0.330645,0.129032,32,18,977.0
6847465956a0f6376a605493,aus-agent-luna-cap10,0.448276,0.327586,34,10,927.0
6847465956a0f6376a60535d,aus-agent-sat-go,0.5625,0.40625,21,11,925.0
6847465956a0f6376a605387,aus-agent-sat-go,0.598958,0.458333,21,10,1092.0
6847465956a0f6376a605360,aus-agent-sat-go,0.192913,0.110236,32,19,1090.0
6847465956a0f6376a605367,aus-agent-sat-go,0.515,0.27,23,13,1065.0
6847465956a0f6376a6053a0,aus-agent-sat-go,0.348361,0.237705,28,17,1044.0
683a58c9a7e7fe4e7695848b,aus-agent-sat-go,0.615789,0.410526,22,10,1085.0
6847465956a0f6376a605404,aus-agent-sat-go,0.460938,0.25,17,8,938.0
6847465956a0f6376a6053c9,aus-agent-sat-go,0.211712,0.036036,27,19,1127.0
684397d188c1deceb49af32d,aus-agent-sat-go,0.679825,0.640351,27,7,1024.0
6847465956a0f6376a605391,aus-agent-sat-go,0.27027,0.094595,32,26,1051.0
6847465956a0f6376a6053fb,aus-agent-sat-go,0.569231,0.323077,16,8,957.0
6847465956a0f6376a6053ca,aus-agent-sat-go,0.597938,0.536082,26,5,952.0
6847465956a0f6376a605440,aus-agent-sat-go,0.444444,0.222222,15,6,339.0
6847465956a0f6376a60542a,aus-agent-sat-go,0.444444,0.232323,27,12,1081.0
6847465956a0f6376a60547f,aus-agent-sat-go,0.841667,0.8,15,2,985.0
6847465956a0f6376a60542d,aus-agent-sat-go,0.515789,0.326316,25,10,1096.0
6847465956a0f6376a605433,aus-agent-sat-go,0.804878,0.719512,23,3,1116.0
6847465956a0f6376a605476,aus-agent-sat-go,0.302817,0.169014,19,9,1001.0
6847465956a0f6376a60547e,aus-agent-sat-go,0.538043,0.369565,22,10,1153.0
6847465956a0f6376a60543d,aus-agent-sat-go,0.613924,0.506329,23,5,938.0
6847465956a0f6376a6054be,aus-agent-sat-go,0.208661,0.070866,29,22,924.0
6847465956a0f6376a6054ad,aus-agent-sat-go,0.732143,0.589286,26,8,1128.0
6847465956a0f6376a605493,aus-agent-sat-go,0.547414,0.448276,34,8,928.0
6847465956a0f6376a605492,aus-agent-sat-go,0.453608,0.298969,23,12,552.0
6847465956a0f6376a6054a7,aus-agent-sat-go,0.504808,0.230769,25,14,894.0
