qid,run_id,ternary_score,binary_score,n_criteria,n_mandatory_fail,response_length
rag2026-2,aus-agent-test-v2,1.0,1.0,22,0,1041.0
rag2026-4,aus-agent-test-v2,1.0,1.0,26,0,955.0
rag2026-8,aus-agent-test-v2,1.0,1.0,19,0,1069.0
rag2026-3,aus-agent-test-v2,0.775194,0.775194,30,5,1076.0
rag2026-5,aus-agent-test-v2,1.0,1.0,32,0,1065.0
rag2026-7,aus-agent-test-v2,0.801587,0.801587,30,5,1053.0
rag2026-10,aus-agent-test-v2,1.0,1.0,27,0,1061.0
rag2026-9,aus-agent-test-v2,0.782258,0.741935,29,6,894.0
rag2026-6,aus-agent-test-v2,0.761905,0.727891,33,8,1069.0
rag2026-11,aus-agent-test-v2,1.0,1.0,28,0,994.0
rag2026-12,aus-agent-test-v2,0.746094,0.726562,28,7,1088.0
rag2026-13,aus-agent-test-v2,1.0,1.0,23,0,1043.0
rag2026-15,aus-agent-test-v2,1.0,1.0,21,0,1045.0
rag2026-19,aus-agent-test-v2,1.0,1.0,20,0,1080.0
rag2026-18,aus-agent-test-v2,1.0,1.0,30,0,1060.0
rag2026-17,aus-agent-test-v2,1.0,1.0,25,0,995.0
rag2026-14,aus-agent-test-v2,0.798611,0.666667,18,4,1063.0
rag2026-16,aus-agent-test-v2,1.0,1.0,32,0,1051.0
rag2026-20,aus-agent-test-v2,1.0,1.0,15,0,1005.0
rag2026-23,aus-agent-test-v2,1.0,1.0,17,0,1056.0
rag2026-24,aus-agent-test-v2,1.0,1.0,17,0,1064.0
rag2026-22,aus-agent-test-v2,1.0,1.0,30,0,960.0
rag2026-26,aus-agent-test-v2,1.0,1.0,23,0,1039.0
rag2026-21,aus-agent-test-v2,0.845455,0.836364,31,2,1054.0
rag2026-25,aus-agent-test-v2,0.984127,0.968254,15,0,985.0
rag2026-28,aus-agent-test-v2,1.0,1.0,33,0,1072.0
rag2026-29,aus-agent-test-v2,1.0,1.0,30,0,900.0
rag2026-27,aus-agent-test-v2,0.768908,0.747899,28,6,1006.0
rag2026-34,aus-agent-test-v2,1.0,1.0,19,0,1000.0
rag2026-30,aus-agent-test-v2,1.0,1.0,28,0,1050.0
rag2026-33,aus-agent-test-v2,1.0,1.0,24,0,1043.0
rag2026-32,aus-agent-test-v2,1.0,1.0,33,0,1070.0
rag2026-36,aus-agent-test-v2,1.0,1.0,23,0,980.0
rag2026-37,aus-agent-test-v2,1.0,1.0,23,0,959.0
rag2026-31,aus-agent-test-v2,0.523077,0.353846,16,8,1020.0
rag2026-35,aus-agent-test-v2,0.882812,0.882812,28,3,1092.0
rag2026-38,aus-agent-test-v2,1.0,1.0,28,0,986.0
rag2026-39,aus-agent-test-v2,1.0,1.0,23,0,1054.0
rag2026-40,aus-agent-test-v2,1.0,1.0,23,0,1056.0
rag2026-42,aus-agent-test-v2,1.0,1.0,16,0,1087.0
rag2026-41,aus-agent-test-v2,0.765,0.68,23,6,991.0
rag2026-46,aus-agent-test-v2,0.972222,0.972222,18,0,1011.0
rag2026-43,aus-agent-test-v2,0.934579,0.88785,28,2,1055.0
rag2026-44,aus-agent-test-v2,0.87069,0.784483,28,5,1005.0
rag2026-47,aus-agent-test-v2,1.0,1.0,22,0,1048.0
rag2026-49,aus-agent-test-v2,0.90625,0.883929,29,1,974.0
rag2026-45,aus-agent-test-v2,0.80315,0.779528,29,4,1017.0
rag2026-50,aus-agent-test-v2,1.0,1.0,15,0,958.0
rag2026-51,aus-agent-test-v2,0.933333,0.866667,18,2,996.0
rag2026-48,aus-agent-test-v2,0.916667,0.902778,18,1,951.0
rag2026-52,aus-agent-test-v2,1.0,1.0,27,0,1011.0
rag2026-56,aus-agent-test-v2,1.0,1.0,20,0,1032.0
rag2026-57,aus-agent-test-v2,1.0,1.0,19,0,1022.0
rag2026-58,aus-agent-test-v2,1.0,1.0,25,0,993.0
rag2026-55,aus-agent-test-v2,1.0,1.0,32,0,970.0
rag2026-53,aus-agent-test-v2,0.842105,0.842105,22,3,1082.0
rag2026-60,aus-agent-test-v2,1.0,1.0,24,0,908.0
rag2026-59,aus-agent-test-v2,0.792453,0.792453,26,4,920.0
rag2026-54,aus-agent-test-v2,0.618557,0.56701,23,8,1073.0
rag2026-64,aus-agent-test-v2,1.0,1.0,20,0,1032.0
rag2026-65,aus-agent-test-v2,1.0,1.0,17,0,940.0
rag2026-63,aus-agent-test-v2,1.0,1.0,30,0,1008.0
rag2026-61,aus-agent-test-v2,0.726744,0.697674,22,4,1076.0
rag2026-67,aus-agent-test-v2,1.0,1.0,18,0,1094.0
rag2026-62,aus-agent-test-v2,0.858333,0.783333,18,1,996.0
rag2026-68,aus-agent-test-v2,1.0,1.0,21,0,1061.0
rag2026-70,aus-agent-test-v2,1.0,1.0,23,0,983.0
rag2026-66,aus-agent-test-v2,1.0,1.0,23,0,1032.0
rag2026-73,aus-agent-test-v2,1.0,1.0,30,0,1079.0
rag2026-69,aus-agent-test-v2,0.883459,0.864662,32,2,1203.0
683a58c9a7e7fe4e7695846f,aus-agent-creative-check,1.0,1.0,18,0,1099.0
rag2026-72,aus-agent-test-v2,1.0,1.0,32,0,1056.0
683a58c9a7e7fe4e76958488,aus-agent-creative-check,0.918033,0.918033,17,1,1014.0
683a58c9a7e7fe4e7695848b,aus-agent-creative-check,0.868421,0.789474,22,4,1065.0
684397d188c1deceb49af31d,aus-agent-creative-check,1.0,1.0,14,0,1033.0
rag2026-71,aus-agent-test-v2,0.720833,0.608333,27,9,1079.0
683a58c9a7e7fe4e76958498,aus-agent-creative-check,1.0,1.0,32,0,1070.0
684397d188c1deceb49af32d,aus-agent-creative-check,1.0,1.0,27,0,948.0
684397d188c1deceb49af325,aus-agent-creative-check,0.822034,0.677966,16,3,1006.0
rag2026-76,aus-agent-test-v2,1.0,1.0,22,0,1074.0
rag2026-75,aus-agent-test-v2,1.0,1.0,22,0,1038.0
rag2026-74,aus-agent-test-v2,0.692308,0.666667,18,4,1090.0
6847465956a0f6376a605367,aus-agent-creative-check,0.755,0.68,23,6,1037.0
6847465956a0f6376a60535d,aus-agent-creative-check,1.0,1.0,21,0,972.0
6847465956a0f6376a605360,aus-agent-creative-check,0.598425,0.590551,32,8,978.0
rag2026-78,aus-agent-test-v2,1.0,1.0,32,0,1013.0
rag2026-79,aus-agent-test-v2,0.976471,0.976471,23,0,899.0
rag2026-77,aus-agent-test-v2,0.793893,0.70229,31,7,1046.0
rag2026-72,aus-agent-discovery-check,1.0,1.0,32,0,1017.0
rag2026-72,aus-agent-math-check,0.677419,0.669355,32,7,1057.0
rag2026-72,test-ase-api-server-run,0.693548,0.693548,32,6,113.0
rag2026-72,test-ase-api-server-run-1,0.637097,0.637097,32,7,993.0
rag2026-72,aus-agent-opus-check,0.846774,0.846774,32,3,1020.0
rag2026-72,aus-agent-terra-check,0.782258,0.774194,32,4,850.0
rag2026-72,aus-agent-recon-check,0.564516,0.516129,32,10,1027.0
rag2026-72,aus-agent-qterm-check,0.677419,0.669355,32,7,999.0
rag2026-72,aus-agent-azure-terra,0.991935,0.983871,32,0,693.0
rag2026-72,aus-agent-azure-luna,0.766129,0.725806,32,6,912.0
rag2026-22,aus-agent-azure-luna,1.0,1.0,30,0,1019.0
rag2026-22,aus-agent-azure-sol,1.0,1.0,30,0,956.0
rag2026-22,aus-agent-azure-terra,0.747967,0.747967,30,5,811.0
rag2026-72,aus-agent-azure-sol,0.790323,0.790323,32,4,866.0
6847465956a0f6376a605367,aus-agent-luna-dev,1.0,1.0,23,0,997.0
6847465956a0f6376a6053fb,aus-agent-luna-dev,0.846154,0.769231,16,3,875.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev,1.0,1.0,32,0,930.0
6847465956a0f6376a6053fb,aus-agent-luna-dev2,1.0,1.0,16,0,965.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev2,1.0,1.0,32,0,1074.0
6847465956a0f6376a605391,aus-agent-luna-dev,0.858108,0.817568,32,5,1065.0
6847465956a0f6376a6053fb,aus-agent-luna-dev3,0.869231,0.815385,16,2,950.0
6847465956a0f6376a605493,aus-agent-luna-dev,0.836207,0.836207,34,3,1030.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev3,0.895161,0.887097,32,0,981.0
6847465956a0f6376a6054a7,aus-agent-luna-dev2,0.745192,0.625,25,7,788.0
6847465956a0f6376a6054a7,aus-agent-luna-dev3,0.942308,0.942308,25,0,939.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev4,1.0,1.0,32,0,1076.0
6847465956a0f6376a6053fb,aus-agent-luna-dev4,1.0,1.0,16,0,1005.0
6847465956a0f6376a6054a7,aus-agent-luna-dev4,1.0,1.0,25,0,614.0
6847465956a0f6376a605404,aus-agent-luna-dev4,1.0,1.0,17,0,963.0
683a58c9a7e7fe4e7695846f,aus-agent-sat-go,1.0,1.0,18,0,1064.0
683a58c9a7e7fe4e76958488,aus-agent-sat-go,1.0,1.0,17,0,716.0
6847465956a0f6376a605367,aus-agent-luna-dev4,0.8,0.75,23,5,952.0
683a58c9a7e7fe4e7695848b,aus-agent-sat-go,1.0,1.0,22,0,1045.0
684397d188c1deceb49af31d,aus-agent-sat-go,0.754098,0.754098,14,3,1014.0
684397d188c1deceb49af32d,aus-agent-sat-go,1.0,1.0,27,0,984.0
6847465956a0f6376a605493,aus-agent-luna-cap10,0.793103,0.793103,34,4,887.0
683a58c9a7e7fe4e76958498,aus-agent-sat-go,0.983871,0.983871,32,0,937.0
6847465956a0f6376a605493,aus-agent-luna-dev4,0.62069,0.534483,34,10,997.0
684397d188c1deceb49af325,aus-agent-sat-go,0.813559,0.711864,16,3,982.0
6847465956a0f6376a605360,aus-agent-sat-go,1.0,1.0,32,0,1050.0
6847465956a0f6376a605387,aus-agent-sat-go,1.0,1.0,21,0,1052.0
6847465956a0f6376a60535d,aus-agent-sat-go,0.84375,0.739583,21,5,885.0
6847465956a0f6376a605367,aus-agent-sat-go,1.0,1.0,23,0,1025.0
6847465956a0f6376a6053a0,aus-agent-sat-go,1.0,1.0,28,0,1004.0
6847465956a0f6376a6053c9,aus-agent-sat-go,1.0,1.0,27,0,1087.0
6847465956a0f6376a605391,aus-agent-sat-go,1.0,1.0,32,0,1011.0
6847465956a0f6376a6053fb,aus-agent-sat-go,1.0,1.0,16,0,917.0
6847465956a0f6376a605404,aus-agent-sat-go,1.0,1.0,17,0,898.0
6847465956a0f6376a605440,aus-agent-sat-go,1.0,1.0,15,0,299.0
6847465956a0f6376a605433,aus-agent-sat-go,1.0,1.0,23,0,1076.0
6847465956a0f6376a60542d,aus-agent-sat-go,1.0,1.0,25,0,1056.0
6847465956a0f6376a6053ca,aus-agent-sat-go,0.649485,0.639175,26,5,912.0
6847465956a0f6376a60542a,aus-agent-sat-go,0.858586,0.858586,27,2,1041.0
6847465956a0f6376a60543d,aus-agent-sat-go,1.0,1.0,23,0,898.0
6847465956a0f6376a605476,aus-agent-sat-go,1.0,1.0,19,0,961.0
6847465956a0f6376a60547f,aus-agent-sat-go,1.0,1.0,15,0,945.0
6847465956a0f6376a60547e,aus-agent-sat-go,1.0,1.0,22,0,1113.0
6847465956a0f6376a605492,aus-agent-sat-go,0.969072,0.958763,23,0,512.0
6847465956a0f6376a6054a7,aus-agent-sat-go,1.0,1.0,25,0,854.0
6847465956a0f6376a6054ad,aus-agent-sat-go,1.0,1.0,26,0,1088.0
6847465956a0f6376a6054be,aus-agent-sat-go,0.787402,0.748031,29,6,884.0
6847465956a0f6376a605493,aus-agent-sat-go,0.849138,0.827586,34,4,888.0
