qid,run_id,ternary_score,binary_score,n_criteria,n_mandatory_fail,response_length
rag2026-16,aus-agent-test-v2,0.361607,0.267857,32,12,1091.0
rag2026-24,aus-agent-test-v2,0.80137,0.767123,17,3,1104.0
rag2026-26,aus-agent-test-v2,0.795,0.71,23,5,1079.0
rag2026-27,aus-agent-test-v2,0.340336,0.260504,28,16,1046.0
rag2026-31,aus-agent-test-v2,0.607692,0.323077,16,8,1060.0
rag2026-28,aus-agent-test-v2,0.489583,0.388889,33,16,1112.0
rag2026-29,aus-agent-test-v2,0.670455,0.613636,30,9,940.0
rag2026-30,aus-agent-test-v2,0.56,0.376,28,14,1090.0
rag2026-33,aus-agent-test-v2,0.648148,0.5,24,10,1083.0
rag2026-34,aus-agent-test-v2,0.630769,0.507692,19,4,1040.0
rag2026-32,aus-agent-test-v2,0.718519,0.681481,33,7,1110.0
rag2026-35,aus-agent-test-v2,0.515625,0.421875,28,14,1132.0
rag2026-36,aus-agent-test-v2,0.3,0.058824,23,12,1020.0
rag2026-38,aus-agent-test-v2,0.583969,0.51145,28,12,1026.0
rag2026-37,aus-agent-test-v2,0.639175,0.505155,23,8,999.0
rag2026-39,aus-agent-test-v2,0.613636,0.431818,23,8,1094.0
rag2026-41,aus-agent-test-v2,0.48,0.41,23,11,1031.0
rag2026-40,aus-agent-test-v2,0.703297,0.582418,23,6,1096.0
rag2026-42,aus-agent-test-v2,0.398305,0.322034,16,6,1127.0
rag2026-43,aus-agent-test-v2,0.5,0.46729,28,9,1095.0
rag2026-46,aus-agent-test-v2,0.909722,0.875,18,1,1051.0
rag2026-48,aus-agent-test-v2,0.854167,0.805556,18,2,991.0
rag2026-47,aus-agent-test-v2,0.780899,0.696629,22,5,1088.0
rag2026-44,aus-agent-test-v2,0.491379,0.353448,28,13,1045.0
rag2026-45,aus-agent-test-v2,0.677165,0.543307,29,10,1057.0
rag2026-51,aus-agent-test-v2,0.653333,0.573333,18,6,1036.0
rag2026-50,aus-agent-test-v2,0.684211,0.561404,15,3,998.0
rag2026-49,aus-agent-test-v2,0.508929,0.455357,29,9,1014.0
rag2026-52,aus-agent-test-v2,0.222222,0.111111,27,14,1051.0
rag2026-57,aus-agent-test-v2,0.725,0.6,19,6,1062.0
rag2026-58,aus-agent-test-v2,0.821782,0.80198,25,2,1033.0
rag2026-53,aus-agent-test-v2,0.421053,0.357895,22,11,1122.0
rag2026-56,aus-agent-test-v2,0.658824,0.658824,20,5,1072.0
rag2026-60,aus-agent-test-v2,0.580645,0.462366,24,8,948.0
rag2026-55,aus-agent-test-v2,0.527559,0.440945,32,13,1010.0
rag2026-54,aus-agent-test-v2,0.438144,0.381443,23,10,1113.0
rag2026-59,aus-agent-test-v2,0.466981,0.443396,26,11,960.0
rag2026-63,aus-agent-test-v2,0.625,0.583333,30,5,1048.0
rag2026-62,aus-agent-test-v2,0.775,0.716667,18,1,1036.0
rag2026-64,aus-agent-test-v2,0.620879,0.483516,20,9,1072.0
rag2026-61,aus-agent-test-v2,0.5,0.27907,22,10,1116.0
rag2026-65,aus-agent-test-v2,0.585714,0.514286,17,6,980.0
rag2026-67,aus-agent-test-v2,0.736111,0.638889,18,4,1134.0
rag2026-66,aus-agent-test-v2,0.56383,0.329787,23,11,1072.0
rag2026-68,aus-agent-test-v2,0.740741,0.54321,21,7,1101.0
rag2026-70,aus-agent-test-v2,0.775,0.74,23,4,1023.0
rag2026-71,aus-agent-test-v2,0.5875,0.4,27,14,1119.0
683a58c9a7e7fe4e7695848b,aus-agent-creative-check,0.663158,0.484211,22,9,1105.0
rag2026-72,aus-agent-test-v2,0.262097,0.193548,32,16,1096.0
683a58c9a7e7fe4e7695846f,aus-agent-creative-check,0.589744,0.589744,18,6,1139.0
rag2026-69,aus-agent-test-v2,0.413534,0.323308,32,16,1243.0
rag2026-73,aus-agent-test-v2,0.844961,0.767442,30,6,1119.0
683a58c9a7e7fe4e76958498,aus-agent-creative-check,0.53629,0.467742,32,10,1110.0
684397d188c1deceb49af31d,aus-agent-creative-check,0.614754,0.557377,14,5,1073.0
683a58c9a7e7fe4e76958488,aus-agent-creative-check,0.819672,0.786885,17,1,1054.0
684397d188c1deceb49af325,aus-agent-creative-check,0.711864,0.576271,16,3,1046.0
684397d188c1deceb49af32d,aus-agent-creative-check,0.600877,0.447368,27,11,988.0
rag2026-74,aus-agent-test-v2,0.038462,0.0,18,14,1130.0
rag2026-75,aus-agent-test-v2,0.55814,0.418605,22,8,1078.0
6847465956a0f6376a605360,aus-agent-creative-check,0.283465,0.275591,32,16,1018.0
6847465956a0f6376a60535d,aus-agent-creative-check,0.494792,0.197917,21,15,1012.0
6847465956a0f6376a605367,aus-agent-creative-check,0.375,0.27,23,13,1077.0
rag2026-76,aus-agent-test-v2,0.863158,0.852632,22,2,1114.0
rag2026-77,aus-agent-test-v2,0.522901,0.335878,31,15,1086.0
rag2026-79,aus-agent-test-v2,0.676471,0.623529,23,4,939.0
rag2026-78,aus-agent-test-v2,0.593103,0.510345,32,13,1053.0
rag2026-72,test-ase-api-server-run,0.0,0.0,32,20,153.0
rag2026-72,aus-agent-math-check,0.245968,0.16129,32,16,1097.0
rag2026-72,aus-agent-discovery-check,0.258065,0.193548,32,16,1057.0
rag2026-72,test-ase-api-server-run-1,0.262097,0.217742,32,15,1033.0
rag2026-72,aus-agent-recon-check,0.28629,0.258065,32,14,1067.0
rag2026-72,aus-agent-opus-check,0.370968,0.330645,32,13,1060.0
rag2026-72,aus-agent-qterm-check,0.346774,0.290323,32,14,1039.0
rag2026-72,aus-agent-azure-terra,0.193548,0.137097,32,17,733.0
rag2026-72,aus-agent-terra-check,0.209677,0.193548,32,16,890.0
rag2026-72,aus-agent-azure-luna,0.314516,0.258065,32,14,952.0
rag2026-22,aus-agent-azure-terra,0.495935,0.333333,30,14,851.0
rag2026-72,aus-agent-azure-sol,0.25,0.233871,32,15,906.0
rag2026-22,aus-agent-azure-luna,0.471545,0.390244,30,13,1059.0
rag2026-22,aus-agent-azure-sol,0.53252,0.390244,30,13,996.0
6847465956a0f6376a605367,aus-agent-luna-dev,0.54,0.39,23,11,1037.0
6847465956a0f6376a6053fb,aus-agent-luna-dev,0.369231,0.184615,16,9,915.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev,0.375,0.225806,32,16,970.0
6847465956a0f6376a6053fb,aus-agent-luna-dev2,0.469231,0.353846,16,8,1005.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev2,0.443548,0.362903,32,13,1114.0
6847465956a0f6376a605391,aus-agent-luna-dev,0.550676,0.432432,32,16,1105.0
6847465956a0f6376a605493,aus-agent-luna-dev,0.400862,0.362069,34,10,1070.0
6847465956a0f6376a6053fb,aus-agent-luna-dev3,0.523077,0.353846,16,8,990.0
6847465956a0f6376a6054a7,aus-agent-luna-dev2,0.456731,0.230769,25,14,828.0
6847465956a0f6376a6054a7,aus-agent-luna-dev3,0.423077,0.182692,25,15,979.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev3,0.443548,0.362903,32,13,1021.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev4,0.580645,0.459677,32,11,1116.0
6847465956a0f6376a605404,aus-agent-luna-dev4,0.554688,0.4375,17,6,1003.0
6847465956a0f6376a6053fb,aus-agent-luna-dev4,0.461538,0.292308,16,8,1045.0
6847465956a0f6376a605367,aus-agent-luna-dev4,0.495,0.36,23,12,992.0
6847465956a0f6376a6054a7,aus-agent-luna-dev4,0.447115,0.278846,25,13,654.0
683a58c9a7e7fe4e7695846f,aus-agent-sat-go,0.352564,0.320513,18,9,1104.0
684397d188c1deceb49af31d,aus-agent-sat-go,0.762295,0.721311,14,3,1054.0
683a58c9a7e7fe4e76958488,aus-agent-sat-go,0.762295,0.622951,17,3,756.0
684397d188c1deceb49af325,aus-agent-sat-go,0.70339,0.559322,16,4,1022.0
6847465956a0f6376a605493,aus-agent-luna-dev4,0.413793,0.362069,34,10,1037.0
6847465956a0f6376a605493,aus-agent-luna-cap10,0.487069,0.422414,34,9,927.0
683a58c9a7e7fe4e7695848b,aus-agent-sat-go,0.615789,0.431579,22,10,1085.0
683a58c9a7e7fe4e76958498,aus-agent-sat-go,0.431452,0.290323,32,14,977.0
684397d188c1deceb49af32d,aus-agent-sat-go,0.627193,0.508772,27,10,1024.0
6847465956a0f6376a60535d,aus-agent-sat-go,0.588542,0.458333,21,10,925.0
6847465956a0f6376a605360,aus-agent-sat-go,0.15748,0.149606,32,18,1090.0
6847465956a0f6376a6053a0,aus-agent-sat-go,0.381148,0.360656,28,14,1044.0
6847465956a0f6376a605367,aus-agent-sat-go,0.505,0.42,23,10,1065.0
6847465956a0f6376a605387,aus-agent-sat-go,0.765625,0.6875,21,6,1092.0
6847465956a0f6376a605404,aus-agent-sat-go,0.460938,0.328125,17,7,938.0
6847465956a0f6376a6053fb,aus-agent-sat-go,0.515385,0.369231,16,7,957.0
6847465956a0f6376a6053ca,aus-agent-sat-go,0.541237,0.484536,26,6,952.0
6847465956a0f6376a605391,aus-agent-sat-go,0.344595,0.277027,32,21,1051.0
6847465956a0f6376a6053c9,aus-agent-sat-go,0.256757,0.081081,27,18,1127.0
6847465956a0f6376a60542a,aus-agent-sat-go,0.383838,0.282828,27,11,1081.0
6847465956a0f6376a605433,aus-agent-sat-go,0.719512,0.695122,23,3,1116.0
6847465956a0f6376a60542d,aus-agent-sat-go,0.542105,0.452632,25,8,1096.0
6847465956a0f6376a605440,aus-agent-sat-go,0.564815,0.5,15,3,339.0
6847465956a0f6376a605476,aus-agent-sat-go,0.253521,0.169014,19,9,1001.0
6847465956a0f6376a60547f,aus-agent-sat-go,0.908333,0.85,15,1,985.0
6847465956a0f6376a60543d,aus-agent-sat-go,0.632911,0.56962,23,4,938.0
6847465956a0f6376a60547e,aus-agent-sat-go,0.630435,0.576087,22,7,1153.0
6847465956a0f6376a605492,aus-agent-sat-go,0.582474,0.505155,23,8,552.0
6847465956a0f6376a6054a7,aus-agent-sat-go,0.495192,0.326923,25,12,894.0
6847465956a0f6376a6054be,aus-agent-sat-go,0.240157,0.212598,29,18,924.0
6847465956a0f6376a605493,aus-agent-sat-go,0.530172,0.482759,34,8,928.0
6847465956a0f6376a6054ad,aus-agent-sat-go,0.745536,0.678571,26,6,1128.0
