qid,run_id,ternary_score,binary_score,n_criteria,n_mandatory_fail,response_length
6847465956a0f6376a6053a0,aus-agent-dev-full,0.819672,0.819672,28,4,1040.0
rag2026-14,aus-agent-test-full,0.701389,0.666667,18,4,1122.0
6847465956a0f6376a6053fb,aus-agent-dev-full,1.0,1.0,16,0,1056.0
6847465956a0f6376a6053ca,aus-agent-dev-full,1.0,1.0,26,0,1120.0
6847465956a0f6376a605404,aus-agent-dev-full,1.0,1.0,17,0,1040.0
rag2026-17,aus-agent-test-full,1.0,1.0,25,0,1071.0
6847465956a0f6376a60542a,aus-agent-dev-full,1.0,1.0,27,0,1116.0
rag2026-15,aus-agent-test-full,0.890805,0.862069,21,2,1089.0
rag2026-16,aus-agent-test-full,1.0,1.0,32,0,1097.0
rag2026-19,aus-agent-test-full,1.0,1.0,20,0,1093.0
rag2026-18,aus-agent-test-full,1.0,1.0,30,0,1121.0
6847465956a0f6376a60542d,aus-agent-dev-full,0.747368,0.694737,25,5,1127.0
6847465956a0f6376a605433,aus-agent-dev-full,1.0,1.0,23,0,1062.0
6847465956a0f6376a605440,aus-agent-dev-full,1.0,1.0,15,0,1038.0
rag2026-20,aus-agent-test-full,1.0,1.0,15,0,1133.0
6847465956a0f6376a60543d,aus-agent-dev-full,1.0,1.0,23,0,1034.0
6847465956a0f6376a605476,aus-agent-dev-full,0.457746,0.422535,19,7,1026.0
rag2026-23,aus-agent-test-full,1.0,1.0,17,0,1108.0
rag2026-22,aus-agent-test-full,1.0,1.0,30,0,1093.0
rag2026-25,aus-agent-test-full,1.0,1.0,15,0,944.0
6847465956a0f6376a60547f,aus-agent-dev-full,1.0,1.0,15,0,1137.0
rag2026-21,aus-agent-test-full,0.795455,0.772727,31,5,1095.0
rag2026-24,aus-agent-test-full,0.767123,0.630137,17,5,1036.0
rag2026-26,aus-agent-test-full,1.0,1.0,23,0,1103.0
6847465956a0f6376a605492,aus-agent-dev-full,1.0,1.0,23,0,1099.0
rag2026-27,aus-agent-test-full,1.0,1.0,28,0,1061.0
6847465956a0f6376a60547e,aus-agent-dev-full,0.711957,0.684783,22,5,1128.0
6847465956a0f6376a605493,aus-agent-dev-full,1.0,1.0,34,0,1019.0
rag2026-28,aus-agent-test-full,1.0,1.0,33,0,1010.0
rag2026-29,aus-agent-test-full,1.0,1.0,30,0,1088.0
rag2026-31,aus-agent-test-full,1.0,1.0,16,0,973.0
rag2026-30,aus-agent-test-full,1.0,1.0,28,0,1114.0
6847465956a0f6376a6054ad,aus-agent-dev-full,1.0,1.0,26,0,960.0
6847465956a0f6376a6054a7,aus-agent-dev-full,0.817308,0.769231,25,4,1018.0
rag2026-36,aus-agent-test-full,1.0,1.0,23,0,1116.0
rag2026-39,aus-agent-test-full,0.738636,0.659091,23,4,1085.0
rag2026-40,aus-agent-test-full,1.0,1.0,23,0,1068.0
rag2026-41,aus-agent-test-full,1.0,1.0,23,0,1000.0
rag2026-42,aus-agent-test-full,1.0,1.0,16,0,1090.0
rag2026-43,aus-agent-test-full,1.0,1.0,28,0,1070.0
rag2026-44,aus-agent-test-full,1.0,1.0,28,0,1138.0
rag2026-45,aus-agent-test-full,1.0,1.0,29,0,1115.0
rag2026-46,aus-agent-test-full,1.0,1.0,18,0,1075.0
rag2026-0,aus-agent-test-v2,1.0,1.0,21,0,1038.0
rag2026-1,aus-agent-test-v2,1.0,1.0,23,0,1097.0
rag2026-2,aus-agent-test-v2,1.0,1.0,22,0,1081.0
rag2026-3,aus-agent-test-v2,1.0,1.0,30,0,1116.0
rag2026-4,aus-agent-test-v2,0.899083,0.798165,26,4,995.0
rag2026-5,aus-agent-test-v2,1.0,1.0,32,0,1105.0
rag2026-6,aus-agent-test-v2,1.0,1.0,33,0,1109.0
rag2026-7,aus-agent-test-v2,1.0,1.0,30,0,1093.0
rag2026-8,aus-agent-test-v2,1.0,1.0,19,0,1109.0
rag2026-9,aus-agent-test-v2,1.0,1.0,29,0,934.0
rag2026-10,aus-agent-test-v2,1.0,1.0,27,0,1101.0
rag2026-11,aus-agent-test-v2,1.0,1.0,28,0,1034.0
rag2026-12,aus-agent-test-v2,1.0,1.0,28,0,1128.0
rag2026-13,aus-agent-test-v2,1.0,1.0,23,0,1083.0
rag2026-14,aus-agent-test-v2,1.0,1.0,18,0,1103.0
rag2026-15,aus-agent-test-v2,1.0,1.0,21,0,1085.0
rag2026-16,aus-agent-test-v2,1.0,1.0,32,0,1091.0
rag2026-17,aus-agent-test-v2,1.0,1.0,25,0,1035.0
rag2026-18,aus-agent-test-v2,1.0,1.0,30,0,1100.0
rag2026-19,aus-agent-test-v2,1.0,1.0,20,0,1120.0
rag2026-20,aus-agent-test-v2,1.0,1.0,15,0,1045.0
rag2026-21,aus-agent-test-v2,1.0,1.0,31,0,1094.0
rag2026-22,aus-agent-test-v2,1.0,1.0,30,0,1000.0
rag2026-23,aus-agent-test-v2,1.0,1.0,17,0,1096.0
rag2026-24,aus-agent-test-v2,1.0,1.0,17,0,1104.0
rag2026-25,aus-agent-test-v2,1.0,1.0,15,0,1025.0
rag2026-26,aus-agent-test-v2,1.0,1.0,23,0,1079.0
rag2026-27,aus-agent-test-v2,0.840336,0.798319,28,4,1046.0
rag2026-28,aus-agent-test-v2,1.0,1.0,33,0,1112.0
rag2026-29,aus-agent-test-v2,1.0,1.0,30,0,940.0
rag2026-30,aus-agent-test-v2,1.0,1.0,28,0,1090.0
rag2026-31,aus-agent-test-v2,1.0,1.0,16,0,1060.0
rag2026-32,aus-agent-test-v2,1.0,1.0,33,0,1110.0
rag2026-33,aus-agent-test-v2,1.0,1.0,24,0,1083.0
rag2026-34,aus-agent-test-v2,1.0,1.0,19,0,1040.0
rag2026-35,aus-agent-test-v2,1.0,1.0,28,0,1132.0
rag2026-36,aus-agent-test-v2,1.0,1.0,23,0,1020.0
rag2026-37,aus-agent-test-v2,0.969072,0.958763,23,0,999.0
rag2026-38,aus-agent-test-v2,0.885496,0.885496,28,3,1026.0
rag2026-39,aus-agent-test-v2,0.897727,0.840909,23,2,1094.0
rag2026-40,aus-agent-test-v2,1.0,1.0,23,0,1096.0
rag2026-41,aus-agent-test-v2,0.775,0.75,23,5,1031.0
rag2026-42,aus-agent-test-v2,0.635593,0.559322,16,4,1127.0
rag2026-43,aus-agent-test-v2,1.0,1.0,28,0,1095.0
rag2026-44,aus-agent-test-v2,1.0,1.0,28,0,1045.0
rag2026-45,aus-agent-test-v2,1.0,1.0,29,0,1057.0
rag2026-46,aus-agent-test-v2,1.0,1.0,18,0,1051.0
rag2026-47,aus-agent-test-v2,0.97191,0.94382,22,1,1088.0
rag2026-48,aus-agent-test-v2,1.0,1.0,18,0,991.0
rag2026-49,aus-agent-test-v2,1.0,1.0,29,0,1014.0
rag2026-50,aus-agent-test-v2,0.754386,0.754386,15,2,998.0
rag2026-51,aus-agent-test-v2,1.0,1.0,18,0,1036.0
rag2026-52,aus-agent-test-v2,1.0,1.0,27,0,1051.0
rag2026-53,aus-agent-test-v2,0.815789,0.789474,22,4,1122.0
rag2026-54,aus-agent-test-v2,1.0,1.0,23,0,1113.0
rag2026-55,aus-agent-test-v2,1.0,1.0,32,0,1010.0
rag2026-56,aus-agent-test-v2,0.811765,0.682353,20,5,1072.0
rag2026-57,aus-agent-test-v2,1.0,1.0,19,0,1062.0
rag2026-58,aus-agent-test-v2,1.0,1.0,25,0,1033.0
rag2026-59,aus-agent-test-v2,1.0,1.0,26,0,960.0
rag2026-60,aus-agent-test-v2,1.0,1.0,24,0,948.0
rag2026-61,aus-agent-test-v2,1.0,1.0,22,0,1116.0
rag2026-62,aus-agent-test-v2,0.9,0.9,18,0,1036.0
rag2026-63,aus-agent-test-v2,0.828704,0.787037,30,1,1048.0
rag2026-64,aus-agent-test-v2,1.0,1.0,20,0,1072.0
rag2026-65,aus-agent-test-v2,1.0,1.0,17,0,980.0
rag2026-66,aus-agent-test-v2,1.0,1.0,23,0,1072.0
rag2026-67,aus-agent-test-v2,1.0,1.0,18,0,1134.0
rag2026-68,aus-agent-test-v2,1.0,1.0,21,0,1101.0
rag2026-69,aus-agent-test-v2,1.0,1.0,32,0,1243.0
rag2026-70,aus-agent-test-v2,1.0,1.0,23,0,1023.0
rag2026-71,aus-agent-test-v2,0.979167,0.958333,27,1,1119.0
rag2026-72,aus-agent-test-v2,1.0,1.0,32,0,1096.0
rag2026-73,aus-agent-test-v2,1.0,1.0,30,0,1119.0
683a58c9a7e7fe4e7695848b,aus-agent-creative-check,1.0,1.0,22,0,1105.0
683a58c9a7e7fe4e76958498,aus-agent-creative-check,1.0,1.0,32,0,1110.0
683a58c9a7e7fe4e7695846f,aus-agent-creative-check,1.0,1.0,18,0,1139.0
683a58c9a7e7fe4e76958488,aus-agent-creative-check,1.0,1.0,17,0,1054.0
684397d188c1deceb49af31d,aus-agent-creative-check,1.0,1.0,14,0,1073.0
684397d188c1deceb49af325,aus-agent-creative-check,1.0,1.0,16,0,1046.0
684397d188c1deceb49af32d,aus-agent-creative-check,1.0,1.0,27,0,988.0
rag2026-74,aus-agent-test-v2,1.0,1.0,18,0,1130.0
6847465956a0f6376a605360,aus-agent-creative-check,1.0,1.0,32,0,1018.0
6847465956a0f6376a605367,aus-agent-creative-check,1.0,1.0,23,0,1077.0
rag2026-75,aus-agent-test-v2,1.0,1.0,22,0,1078.0
rag2026-76,aus-agent-test-v2,1.0,1.0,22,0,1114.0
rag2026-77,aus-agent-test-v2,0.927481,0.908397,31,2,1086.0
6847465956a0f6376a60535d,aus-agent-creative-check,1.0,1.0,21,0,1012.0
rag2026-78,aus-agent-test-v2,0.758621,0.758621,32,7,1053.0
rag2026-79,aus-agent-test-v2,0.870588,0.788235,23,2,939.0
rag2026-72,aus-agent-math-check,1.0,1.0,32,0,1097.0
rag2026-72,aus-agent-discovery-check,1.0,1.0,32,0,1057.0
rag2026-72,test-ase-api-server-run,0.693548,0.693548,32,6,153.0
rag2026-72,test-ase-api-server-run-1,1.0,1.0,32,0,1033.0
rag2026-72,aus-agent-recon-check,1.0,1.0,32,0,1067.0
rag2026-72,aus-agent-opus-check,1.0,1.0,32,0,1060.0
rag2026-72,aus-agent-qterm-check,0.975806,0.967742,32,0,1039.0
rag2026-72,aus-agent-terra-check,0.677419,0.669355,32,7,890.0
rag2026-72,aus-agent-azure-terra,1.0,1.0,32,0,733.0
rag2026-72,aus-agent-azure-luna,1.0,1.0,32,0,952.0
rag2026-72,aus-agent-azure-sol,1.0,1.0,32,0,906.0
rag2026-22,aus-agent-azure-terra,0.804878,0.764228,30,5,851.0
rag2026-22,aus-agent-azure-luna,1.0,1.0,30,0,1059.0
rag2026-22,aus-agent-azure-sol,1.0,1.0,30,0,996.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev,1.0,1.0,32,0,970.0
6847465956a0f6376a605367,aus-agent-luna-dev,1.0,1.0,23,0,1037.0
6847465956a0f6376a605391,aus-agent-luna-dev,1.0,1.0,32,0,1105.0
6847465956a0f6376a6053fb,aus-agent-luna-dev,1.0,1.0,16,0,915.0
6847465956a0f6376a605493,aus-agent-luna-dev,1.0,1.0,34,0,1070.0
683a58c9a7e7fe4e7695846f,aus-agent-dev-full,1.0,1.0,18,0,1089.0
rag2026-0,aus-agent-test-full,1.0,1.0,21,0,1140.0
rag2026-1,aus-agent-test-full,1.0,1.0,23,0,1065.0
683a58c9a7e7fe4e76958488,aus-agent-dev-full,0.877049,0.836066,17,2,1043.0
rag2026-2,aus-agent-test-full,1.0,1.0,22,0,1074.0
683a58c9a7e7fe4e7695848b,aus-agent-dev-full,1.0,1.0,22,0,1067.0
rag2026-3,aus-agent-test-full,1.0,1.0,30,0,1144.0
683a58c9a7e7fe4e76958498,aus-agent-dev-full,1.0,1.0,32,0,1110.0
rag2026-4,aus-agent-test-full,0.972477,0.963303,26,0,1109.0
684397d188c1deceb49af31d,aus-agent-dev-full,1.0,1.0,14,0,1001.0
rag2026-5,aus-agent-test-full,0.838129,0.784173,32,6,991.0
684397d188c1deceb49af325,aus-agent-dev-full,1.0,1.0,16,0,1034.0
rag2026-6,aus-agent-test-full,0.744898,0.727891,33,8,1072.0
684397d188c1deceb49af32d,aus-agent-dev-full,1.0,1.0,27,0,1132.0
6847465956a0f6376a60535d,aus-agent-dev-full,1.0,1.0,21,0,1021.0
rag2026-7,aus-agent-test-full,1.0,1.0,30,0,1071.0
6847465956a0f6376a605360,aus-agent-dev-full,1.0,1.0,32,0,1118.0
rag2026-8,aus-agent-test-full,1.0,1.0,19,0,1127.0
rag2026-9,aus-agent-test-full,1.0,1.0,29,0,1114.0
6847465956a0f6376a605367,aus-agent-dev-full,1.0,1.0,23,0,1092.0
rag2026-10,aus-agent-test-full,1.0,1.0,27,0,1119.0
6847465956a0f6376a605387,aus-agent-dev-full,0.947917,0.947917,21,1,1130.0
rag2026-11,aus-agent-test-full,1.0,1.0,28,0,1107.0
6847465956a0f6376a605391,aus-agent-dev-full,1.0,1.0,32,0,1113.0
rag2026-12,aus-agent-test-full,1.0,1.0,28,0,1079.0
6847465956a0f6376a6053a0,aus-agent-dev-full,0.819672,0.819672,28,4,1040.0
rag2026-13,aus-agent-test-full,1.0,1.0,23,0,1125.0
6847465956a0f6376a6053c9,aus-agent-dev-full,1.0,1.0,27,0,1147.0
rag2026-14,aus-agent-test-full,0.701389,0.666667,18,4,1122.0
6847465956a0f6376a6053ca,aus-agent-dev-full,1.0,1.0,26,0,1120.0
rag2026-15,aus-agent-test-full,0.890805,0.862069,21,2,1089.0
6847465956a0f6376a6053fb,aus-agent-dev-full,1.0,1.0,16,0,1056.0
6847465956a0f6376a605404,aus-agent-dev-full,1.0,1.0,17,0,1040.0
rag2026-16,aus-agent-test-full,1.0,1.0,32,0,1097.0
rag2026-17,aus-agent-test-full,1.0,1.0,25,0,1071.0
6847465956a0f6376a60542a,aus-agent-dev-full,1.0,1.0,27,0,1116.0
rag2026-18,aus-agent-test-full,1.0,1.0,30,0,1121.0
6847465956a0f6376a60542d,aus-agent-dev-full,0.747368,0.694737,25,5,1127.0
rag2026-19,aus-agent-test-full,1.0,1.0,20,0,1093.0
6847465956a0f6376a605433,aus-agent-dev-full,1.0,1.0,23,0,1062.0
rag2026-20,aus-agent-test-full,1.0,1.0,15,0,1133.0
6847465956a0f6376a60543d,aus-agent-dev-full,1.0,1.0,23,0,1034.0
rag2026-21,aus-agent-test-full,0.795455,0.772727,31,5,1095.0
6847465956a0f6376a605440,aus-agent-dev-full,1.0,1.0,15,0,1038.0
rag2026-22,aus-agent-test-full,1.0,1.0,30,0,1093.0
6847465956a0f6376a605476,aus-agent-dev-full,0.457746,0.422535,19,7,1026.0
rag2026-23,aus-agent-test-full,1.0,1.0,17,0,1108.0
rag2026-24,aus-agent-test-full,0.767123,0.630137,17,5,1036.0
rag2026-25,aus-agent-test-full,1.0,1.0,15,0,944.0
6847465956a0f6376a60547e,aus-agent-dev-full,0.711957,0.684783,22,5,1128.0
6847465956a0f6376a60547f,aus-agent-dev-full,1.0,1.0,15,0,1137.0
rag2026-26,aus-agent-test-full,1.0,1.0,23,0,1103.0
6847465956a0f6376a605492,aus-agent-dev-full,1.0,1.0,23,0,1099.0
rag2026-27,aus-agent-test-full,1.0,1.0,28,0,1061.0
6847465956a0f6376a605493,aus-agent-dev-full,1.0,1.0,34,0,1019.0
rag2026-28,aus-agent-test-full,1.0,1.0,33,0,1010.0
6847465956a0f6376a6054a7,aus-agent-dev-full,0.817308,0.769231,25,4,1018.0
rag2026-29,aus-agent-test-full,1.0,1.0,30,0,1088.0
6847465956a0f6376a6054ad,aus-agent-dev-full,1.0,1.0,26,0,960.0
rag2026-30,aus-agent-test-full,1.0,1.0,28,0,1114.0
rag2026-31,aus-agent-test-full,1.0,1.0,16,0,973.0
rag2026-36,aus-agent-test-full,1.0,1.0,23,0,1116.0
rag2026-39,aus-agent-test-full,0.738636,0.659091,23,4,1085.0
rag2026-40,aus-agent-test-full,1.0,1.0,23,0,1068.0
rag2026-41,aus-agent-test-full,1.0,1.0,23,0,1000.0
rag2026-42,aus-agent-test-full,1.0,1.0,16,0,1090.0
rag2026-43,aus-agent-test-full,1.0,1.0,28,0,1070.0
rag2026-44,aus-agent-test-full,1.0,1.0,28,0,1138.0
rag2026-45,aus-agent-test-full,1.0,1.0,29,0,1115.0
rag2026-46,aus-agent-test-full,1.0,1.0,18,0,1075.0
rag2026-0,aus-agent-test-v2,1.0,1.0,21,0,1038.0
rag2026-1,aus-agent-test-v2,1.0,1.0,23,0,1097.0
rag2026-2,aus-agent-test-v2,1.0,1.0,22,0,1081.0
rag2026-3,aus-agent-test-v2,1.0,1.0,30,0,1116.0
rag2026-4,aus-agent-test-v2,0.899083,0.798165,26,4,995.0
rag2026-5,aus-agent-test-v2,1.0,1.0,32,0,1105.0
rag2026-6,aus-agent-test-v2,1.0,1.0,33,0,1109.0
rag2026-7,aus-agent-test-v2,1.0,1.0,30,0,1093.0
rag2026-8,aus-agent-test-v2,1.0,1.0,19,0,1109.0
rag2026-9,aus-agent-test-v2,1.0,1.0,29,0,934.0
rag2026-10,aus-agent-test-v2,1.0,1.0,27,0,1101.0
rag2026-11,aus-agent-test-v2,1.0,1.0,28,0,1034.0
rag2026-12,aus-agent-test-v2,1.0,1.0,28,0,1128.0
rag2026-13,aus-agent-test-v2,1.0,1.0,23,0,1083.0
rag2026-14,aus-agent-test-v2,1.0,1.0,18,0,1103.0
rag2026-15,aus-agent-test-v2,1.0,1.0,21,0,1085.0
rag2026-16,aus-agent-test-v2,1.0,1.0,32,0,1091.0
rag2026-17,aus-agent-test-v2,1.0,1.0,25,0,1035.0
rag2026-18,aus-agent-test-v2,1.0,1.0,30,0,1100.0
rag2026-19,aus-agent-test-v2,1.0,1.0,20,0,1120.0
rag2026-20,aus-agent-test-v2,1.0,1.0,15,0,1045.0
rag2026-21,aus-agent-test-v2,1.0,1.0,31,0,1094.0
rag2026-22,aus-agent-test-v2,1.0,1.0,30,0,1000.0
rag2026-23,aus-agent-test-v2,1.0,1.0,17,0,1096.0
rag2026-24,aus-agent-test-v2,1.0,1.0,17,0,1104.0
rag2026-25,aus-agent-test-v2,1.0,1.0,15,0,1025.0
rag2026-26,aus-agent-test-v2,1.0,1.0,23,0,1079.0
rag2026-27,aus-agent-test-v2,0.840336,0.798319,28,4,1046.0
rag2026-28,aus-agent-test-v2,1.0,1.0,33,0,1112.0
rag2026-29,aus-agent-test-v2,1.0,1.0,30,0,940.0
rag2026-30,aus-agent-test-v2,1.0,1.0,28,0,1090.0
rag2026-31,aus-agent-test-v2,1.0,1.0,16,0,1060.0
rag2026-32,aus-agent-test-v2,1.0,1.0,33,0,1110.0
rag2026-33,aus-agent-test-v2,1.0,1.0,24,0,1083.0
rag2026-34,aus-agent-test-v2,1.0,1.0,19,0,1040.0
rag2026-35,aus-agent-test-v2,1.0,1.0,28,0,1132.0
rag2026-36,aus-agent-test-v2,1.0,1.0,23,0,1020.0
rag2026-37,aus-agent-test-v2,0.969072,0.958763,23,0,999.0
rag2026-38,aus-agent-test-v2,0.885496,0.885496,28,3,1026.0
rag2026-39,aus-agent-test-v2,0.897727,0.840909,23,2,1094.0
rag2026-40,aus-agent-test-v2,1.0,1.0,23,0,1096.0
rag2026-41,aus-agent-test-v2,0.775,0.75,23,5,1031.0
rag2026-42,aus-agent-test-v2,0.635593,0.559322,16,4,1127.0
rag2026-43,aus-agent-test-v2,1.0,1.0,28,0,1095.0
rag2026-44,aus-agent-test-v2,1.0,1.0,28,0,1045.0
rag2026-45,aus-agent-test-v2,1.0,1.0,29,0,1057.0
rag2026-46,aus-agent-test-v2,1.0,1.0,18,0,1051.0
rag2026-47,aus-agent-test-v2,0.97191,0.94382,22,1,1088.0
rag2026-48,aus-agent-test-v2,1.0,1.0,18,0,991.0
rag2026-49,aus-agent-test-v2,1.0,1.0,29,0,1014.0
rag2026-50,aus-agent-test-v2,0.754386,0.754386,15,2,998.0
rag2026-51,aus-agent-test-v2,1.0,1.0,18,0,1036.0
rag2026-52,aus-agent-test-v2,1.0,1.0,27,0,1051.0
rag2026-53,aus-agent-test-v2,0.815789,0.789474,22,4,1122.0
rag2026-54,aus-agent-test-v2,1.0,1.0,23,0,1113.0
rag2026-55,aus-agent-test-v2,1.0,1.0,32,0,1010.0
rag2026-56,aus-agent-test-v2,0.811765,0.682353,20,5,1072.0
rag2026-57,aus-agent-test-v2,1.0,1.0,19,0,1062.0
rag2026-58,aus-agent-test-v2,1.0,1.0,25,0,1033.0
rag2026-59,aus-agent-test-v2,1.0,1.0,26,0,960.0
rag2026-60,aus-agent-test-v2,1.0,1.0,24,0,948.0
rag2026-61,aus-agent-test-v2,1.0,1.0,22,0,1116.0
rag2026-62,aus-agent-test-v2,0.9,0.9,18,0,1036.0
rag2026-63,aus-agent-test-v2,0.828704,0.787037,30,1,1048.0
rag2026-64,aus-agent-test-v2,1.0,1.0,20,0,1072.0
rag2026-65,aus-agent-test-v2,1.0,1.0,17,0,980.0
rag2026-66,aus-agent-test-v2,1.0,1.0,23,0,1072.0
rag2026-67,aus-agent-test-v2,1.0,1.0,18,0,1134.0
rag2026-68,aus-agent-test-v2,1.0,1.0,21,0,1101.0
rag2026-69,aus-agent-test-v2,1.0,1.0,32,0,1243.0
rag2026-70,aus-agent-test-v2,1.0,1.0,23,0,1023.0
rag2026-71,aus-agent-test-v2,0.979167,0.958333,27,1,1119.0
rag2026-72,aus-agent-test-v2,1.0,1.0,32,0,1096.0
rag2026-73,aus-agent-test-v2,1.0,1.0,30,0,1119.0
683a58c9a7e7fe4e7695848b,aus-agent-creative-check,1.0,1.0,22,0,1105.0
683a58c9a7e7fe4e76958498,aus-agent-creative-check,1.0,1.0,32,0,1110.0
683a58c9a7e7fe4e7695846f,aus-agent-creative-check,1.0,1.0,18,0,1139.0
683a58c9a7e7fe4e76958488,aus-agent-creative-check,1.0,1.0,17,0,1054.0
684397d188c1deceb49af31d,aus-agent-creative-check,1.0,1.0,14,0,1073.0
684397d188c1deceb49af325,aus-agent-creative-check,1.0,1.0,16,0,1046.0
684397d188c1deceb49af32d,aus-agent-creative-check,1.0,1.0,27,0,988.0
rag2026-74,aus-agent-test-v2,1.0,1.0,18,0,1130.0
6847465956a0f6376a605360,aus-agent-creative-check,1.0,1.0,32,0,1018.0
6847465956a0f6376a605367,aus-agent-creative-check,1.0,1.0,23,0,1077.0
rag2026-75,aus-agent-test-v2,1.0,1.0,22,0,1078.0
rag2026-76,aus-agent-test-v2,1.0,1.0,22,0,1114.0
rag2026-77,aus-agent-test-v2,0.927481,0.908397,31,2,1086.0
6847465956a0f6376a60535d,aus-agent-creative-check,1.0,1.0,21,0,1012.0
rag2026-78,aus-agent-test-v2,0.758621,0.758621,32,7,1053.0
rag2026-79,aus-agent-test-v2,0.870588,0.788235,23,2,939.0
rag2026-72,aus-agent-math-check,1.0,1.0,32,0,1097.0
rag2026-72,aus-agent-discovery-check,1.0,1.0,32,0,1057.0
rag2026-72,test-ase-api-server-run,0.693548,0.693548,32,6,153.0
rag2026-72,test-ase-api-server-run-1,1.0,1.0,32,0,1033.0
rag2026-72,aus-agent-recon-check,1.0,1.0,32,0,1067.0
rag2026-72,aus-agent-opus-check,1.0,1.0,32,0,1060.0
rag2026-72,aus-agent-qterm-check,0.975806,0.967742,32,0,1039.0
rag2026-72,aus-agent-terra-check,0.677419,0.669355,32,7,890.0
rag2026-72,aus-agent-azure-terra,1.0,1.0,32,0,733.0
rag2026-72,aus-agent-azure-luna,1.0,1.0,32,0,952.0
rag2026-72,aus-agent-azure-sol,1.0,1.0,32,0,906.0
rag2026-22,aus-agent-azure-terra,0.804878,0.764228,30,5,851.0
rag2026-22,aus-agent-azure-luna,1.0,1.0,30,0,1059.0
rag2026-22,aus-agent-azure-sol,1.0,1.0,30,0,996.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev,1.0,1.0,32,0,970.0
6847465956a0f6376a605367,aus-agent-luna-dev,1.0,1.0,23,0,1037.0
6847465956a0f6376a605391,aus-agent-luna-dev,1.0,1.0,32,0,1105.0
6847465956a0f6376a6053fb,aus-agent-luna-dev,1.0,1.0,16,0,915.0
6847465956a0f6376a605493,aus-agent-luna-dev,1.0,1.0,34,0,1070.0
rag2026-34,aus-agent-test-full,1.0,1.0,19,0,1133.0
6847465956a0f6376a6054be,aus-agent-dev-full,1.0,1.0,29,0,1062.0
rag2026-33,aus-agent-test-full,1.0,1.0,24,0,1028.0
rag2026-32,aus-agent-test-full,1.0,1.0,33,0,1066.0
6847465956a0f6376a6053fb,aus-agent-luna-dev2,1.0,1.0,16,0,1005.0
rag2026-37,aus-agent-test-full,1.0,1.0,23,0,1049.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev2,1.0,1.0,32,0,1114.0
rag2026-38,aus-agent-test-full,0.885496,0.885496,28,3,1105.0
rag2026-35,aus-agent-test-full,0.894531,0.867188,28,3,1101.0
6847465956a0f6376a6054a7,aus-agent-luna-dev2,1.0,1.0,25,0,828.0
6847465956a0f6376a6053fb,aus-agent-luna-dev3,0.692308,0.538462,16,6,990.0
6847465956a0f6376a6054a7,aus-agent-luna-dev3,1.0,1.0,25,0,979.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev3,1.0,1.0,32,0,1021.0
6847465956a0f6376a6053fb,aus-agent-luna-dev4,0.792308,0.738462,16,3,1045.0
6847465956a0f6376a605404,aus-agent-luna-dev4,1.0,1.0,17,0,1003.0
6847465956a0f6376a6054a7,aus-agent-luna-dev4,0.923077,0.903846,25,0,654.0
6847465956a0f6376a605367,aus-agent-luna-dev4,0.97,0.96,23,0,992.0
