qid,run_id,ternary_score,binary_score,n_criteria,n_mandatory_fail,response_length
rag2026-19,aus-agent-test-full,0.341772,0.202532,20,11,1047.0
6847465956a0f6376a60542d,aus-agent-dev-full,0.5,0.347368,25,10,1081.0
6847465956a0f6376a60542a,aus-agent-dev-full,0.434343,0.171717,27,14,1070.0
rag2026-16,aus-agent-test-full,0.428571,0.169643,32,15,1051.0
rag2026-18,aus-agent-test-full,0.508772,0.27193,30,13,1075.0
rag2026-20,aus-agent-test-full,0.651515,0.409091,15,7,1087.0
rag2026-9,aus-agent-test-full,0.560484,0.370968,29,14,1068.0
6847465956a0f6376a60543d,aus-agent-dev-full,0.101266,0.075949,23,11,988.0
6847465956a0f6376a605476,aus-agent-dev-full,0.112676,0.098592,19,10,980.0
6847465956a0f6376a605440,aus-agent-dev-full,0.472222,0.314815,15,5,992.0
rag2026-23,aus-agent-test-full,0.69403,0.567164,17,5,1062.0
rag2026-22,aus-agent-test-full,0.5,0.349593,30,14,1047.0
rag2026-24,aus-agent-test-full,0.623288,0.383562,17,9,990.0
rag2026-21,aus-agent-test-full,0.468182,0.418182,31,8,1049.0
6847465956a0f6376a60547f,aus-agent-dev-full,0.866667,0.85,15,1,1091.0
6847465956a0f6376a6053c9,aus-agent-dev-full,0.211712,0.126126,27,17,1101.0
6847465956a0f6376a605433,aus-agent-dev-full,0.786585,0.670732,23,3,1016.0
6847465956a0f6376a60547e,aus-agent-dev-full,0.494565,0.336957,22,11,1082.0
rag2026-26,aus-agent-test-full,0.62,0.34,23,12,1057.0
6847465956a0f6376a605492,aus-agent-dev-full,0.412371,0.226804,23,13,1053.0
rag2026-27,aus-agent-test-full,0.394958,0.243697,28,16,1015.0
rag2026-25,aus-agent-test-full,0.777778,0.619048,15,4,898.0
6847465956a0f6376a6054a7,aus-agent-dev-full,0.514423,0.134615,25,16,972.0
6847465956a0f6376a605493,aus-agent-dev-full,0.362069,0.344828,34,10,973.0
rag2026-31,aus-agent-test-full,0.607692,0.292308,16,8,927.0
rag2026-29,aus-agent-test-full,0.518939,0.333333,30,16,1042.0
6847465956a0f6376a6054ad,aus-agent-dev-full,0.71875,0.607143,26,8,914.0
rag2026-28,aus-agent-test-full,0.461806,0.291667,33,18,964.0
rag2026-33,aus-agent-test-full,0.532407,0.407407,24,12,982.0
6847465956a0f6376a6054be,aus-agent-dev-full,0.30315,0.031496,29,23,1016.0
rag2026-34,aus-agent-test-full,0.584615,0.446154,19,4,1087.0
rag2026-30,aus-agent-test-full,0.472,0.296,28,16,1068.0
rag2026-36,aus-agent-test-full,0.176471,0.023529,23,13,1070.0
rag2026-35,aus-agent-test-full,0.292969,0.1875,28,20,1055.0
rag2026-37,aus-agent-test-full,0.530928,0.329897,23,11,1003.0
rag2026-38,aus-agent-test-full,0.477099,0.374046,28,16,1059.0
rag2026-42,aus-agent-test-full,0.474576,0.152542,16,8,1044.0
rag2026-40,aus-agent-test-full,0.681319,0.549451,23,7,1022.0
rag2026-39,aus-agent-test-full,0.5625,0.329545,23,9,1039.0
rag2026-44,aus-agent-test-full,0.461207,0.189655,28,16,1092.0
rag2026-45,aus-agent-test-full,0.551181,0.409449,29,13,1069.0
rag2026-46,aus-agent-test-full,0.611111,0.430556,18,7,1029.0
rag2026-32,aus-agent-test-full,0.718519,0.644444,33,8,1020.0
rag2026-43,aus-agent-test-full,0.471963,0.317757,28,11,1024.0
rag2026-0,aus-agent-test-v2,0.54023,0.356322,21,10,992.0
rag2026-1,aus-agent-test-v2,0.473404,0.329787,23,11,1051.0
rag2026-4,aus-agent-test-v2,0.559633,0.422018,26,11,949.0
rag2026-2,aus-agent-test-v2,0.547368,0.252632,22,13,1035.0
rag2026-8,aus-agent-test-v2,0.379518,0.26506,19,11,1063.0
rag2026-7,aus-agent-test-v2,0.400794,0.34127,30,15,1047.0
rag2026-5,aus-agent-test-v2,0.553957,0.366906,32,16,1059.0
rag2026-41,aus-agent-test-full,0.555,0.31,23,13,954.0
rag2026-10,aus-agent-test-v2,0.662602,0.463415,27,12,1055.0
rag2026-9,aus-agent-test-v2,0.508065,0.346774,29,15,888.0
rag2026-12,aus-agent-test-v2,0.285156,0.070312,28,23,1082.0
rag2026-13,aus-agent-test-v2,0.5,0.255319,23,12,1037.0
rag2026-3,aus-agent-test-v2,0.422481,0.317829,30,16,1070.0
rag2026-14,aus-agent-test-v2,0.541667,0.291667,18,9,1057.0
rag2026-15,aus-agent-test-v2,0.741379,0.643678,21,5,1039.0
rag2026-6,aus-agent-test-v2,0.289116,0.095238,33,25,1063.0
rag2026-17,aus-agent-test-v2,0.366379,0.163793,25,19,989.0
rag2026-19,aus-agent-test-v2,0.329114,0.177215,20,11,1074.0
rag2026-16,aus-agent-test-v2,0.241071,0.116071,32,15,1045.0
rag2026-18,aus-agent-test-v2,0.350877,0.105263,30,16,1054.0
rag2026-23,aus-agent-test-v2,0.679104,0.641791,17,4,1050.0
rag2026-20,aus-agent-test-v2,0.704545,0.484848,15,6,999.0
rag2026-11,aus-agent-test-v2,0.39916,0.184874,28,17,988.0
rag2026-21,aus-agent-test-v2,0.45,0.418182,31,8,1048.0
rag2026-25,aus-agent-test-v2,0.928571,0.888889,15,1,979.0
rag2026-22,aus-agent-test-v2,0.49187,0.349593,30,14,954.0
rag2026-26,aus-agent-test-v2,0.57,0.29,23,13,1033.0
rag2026-31,aus-agent-test-v2,0.492308,0.169231,16,10,1014.0
rag2026-29,aus-agent-test-v2,0.481061,0.333333,30,16,894.0
rag2026-24,aus-agent-test-v2,0.643836,0.424658,17,8,1058.0
rag2026-27,aus-agent-test-v2,0.319328,0.193277,28,18,1000.0
rag2026-30,aus-agent-test-v2,0.46,0.336,28,15,1044.0
rag2026-33,aus-agent-test-v2,0.574074,0.425926,24,12,1037.0
rag2026-34,aus-agent-test-v2,0.546154,0.369231,19,5,994.0
rag2026-28,aus-agent-test-v2,0.416667,0.256944,33,19,1066.0
rag2026-32,aus-agent-test-v2,0.737037,0.614815,33,8,1064.0
rag2026-37,aus-agent-test-v2,0.551546,0.298969,23,12,953.0
rag2026-35,aus-agent-test-v2,0.460938,0.328125,28,16,1086.0
rag2026-36,aus-agent-test-v2,0.217647,0.058824,23,12,974.0
rag2026-38,aus-agent-test-v2,0.572519,0.450382,28,14,980.0
rag2026-40,aus-agent-test-v2,0.648352,0.527473,23,7,1050.0
rag2026-41,aus-agent-test-v2,0.395,0.24,23,14,985.0
rag2026-42,aus-agent-test-v2,0.474576,0.186441,16,8,1081.0
rag2026-39,aus-agent-test-v2,0.585227,0.352273,23,9,1048.0
rag2026-43,aus-agent-test-v2,0.504673,0.429907,28,9,1049.0
rag2026-46,aus-agent-test-v2,0.6875,0.5,18,6,1005.0
rag2026-47,aus-agent-test-v2,0.702247,0.595506,22,6,1042.0
rag2026-48,aus-agent-test-v2,0.819444,0.736111,18,3,945.0
rag2026-44,aus-agent-test-v2,0.491379,0.25,28,15,999.0
rag2026-51,aus-agent-test-v2,0.686667,0.506667,18,7,990.0
rag2026-45,aus-agent-test-v2,0.610236,0.448819,29,12,1011.0
rag2026-50,aus-agent-test-v2,0.438596,0.245614,15,7,952.0
rag2026-54,aus-agent-test-v2,0.42268,0.278351,23,12,1067.0
rag2026-56,aus-agent-test-v2,0.582353,0.4,20,9,1026.0
rag2026-57,aus-agent-test-v2,0.63125,0.475,19,8,1016.0
rag2026-52,aus-agent-test-v2,0.323232,0.111111,27,14,1005.0
rag2026-53,aus-agent-test-v2,0.447368,0.252632,22,13,1076.0
rag2026-58,aus-agent-test-v2,0.841584,0.80198,25,2,987.0
rag2026-55,aus-agent-test-v2,0.488189,0.346457,32,15,964.0
rag2026-49,aus-agent-test-v2,0.477679,0.258929,29,13,968.0
rag2026-59,aus-agent-test-v2,0.410377,0.330189,26,13,914.0
rag2026-62,aus-agent-test-v2,0.808333,0.766667,18,2,990.0
rag2026-65,aus-agent-test-v2,0.614286,0.442857,17,7,934.0
rag2026-61,aus-agent-test-v2,0.459302,0.27907,22,10,1070.0
rag2026-66,aus-agent-test-v2,0.43617,0.234043,23,12,1026.0
rag2026-63,aus-agent-test-v2,0.601852,0.518519,30,6,1002.0
rag2026-64,aus-agent-test-v2,0.554945,0.351648,20,11,1026.0
rag2026-60,aus-agent-test-v2,0.575269,0.419355,24,8,902.0
rag2026-67,aus-agent-test-v2,0.736111,0.569444,18,5,1088.0
rag2026-71,aus-agent-test-v2,0.483333,0.3,27,16,1073.0
683a58c9a7e7fe4e7695848b,aus-agent-creative-check,0.6,0.326316,22,12,1059.0
rag2026-70,aus-agent-test-v2,0.75,0.69,23,5,977.0
rag2026-72,aus-agent-test-v2,0.282258,0.217742,32,15,1050.0
rag2026-73,aus-agent-test-v2,0.717054,0.627907,30,8,1073.0
684397d188c1deceb49af31d,aus-agent-creative-check,0.655738,0.557377,14,5,1027.0
683a58c9a7e7fe4e7695846f,aus-agent-creative-check,0.403846,0.282051,18,10,1093.0
683a58c9a7e7fe4e76958488,aus-agent-creative-check,0.57377,0.377049,17,6,1008.0
rag2026-69,aus-agent-test-v2,0.406015,0.323308,32,16,1197.0
684397d188c1deceb49af325,aus-agent-creative-check,0.762712,0.728814,16,2,1000.0
rag2026-74,aus-agent-test-v2,0.051282,0.025641,18,14,1084.0
684397d188c1deceb49af32d,aus-agent-creative-check,0.578947,0.403509,27,12,942.0
6847465956a0f6376a605367,aus-agent-creative-check,0.545,0.29,23,13,1031.0
rag2026-75,aus-agent-test-v2,0.459302,0.197674,22,11,1032.0
rag2026-77,aus-agent-test-v2,0.515267,0.358779,31,14,1040.0
6847465956a0f6376a605360,aus-agent-creative-check,0.26378,0.165354,32,18,972.0
rag2026-79,aus-agent-test-v2,0.476471,0.305882,23,9,893.0
6847465956a0f6376a60535d,aus-agent-creative-check,0.416667,0.145833,21,16,966.0
rag2026-76,aus-agent-test-v2,0.794737,0.694737,22,5,1068.0
683a58c9a7e7fe4e76958498,aus-agent-creative-check,0.403226,0.322581,32,14,1064.0
rag2026-72,test-ase-api-server-run,0.0,0.0,32,20,107.0
rag2026-72,aus-agent-math-check,0.28629,0.16129,32,16,1051.0
rag2026-72,aus-agent-recon-check,0.326613,0.282258,32,13,1021.0
rag2026-72,aus-agent-discovery-check,0.310484,0.233871,32,15,1011.0
rag2026-72,test-ase-api-server-run-1,0.282258,0.217742,32,15,987.0
rag2026-72,aus-agent-opus-check,0.391129,0.258065,32,14,1014.0
rag2026-72,aus-agent-qterm-check,0.330645,0.274194,32,14,993.0
rag2026-78,aus-agent-test-v2,0.493103,0.289655,32,19,1007.0
rag2026-22,aus-agent-azure-terra,0.495935,0.373984,30,13,805.0
rag2026-72,aus-agent-terra-check,0.201613,0.096774,32,18,844.0
rag2026-68,aus-agent-test-v2,0.716049,0.518519,21,7,1055.0
rag2026-72,aus-agent-azure-terra,0.185484,0.096774,32,18,687.0
rag2026-72,aus-agent-azure-sol,0.25,0.137097,32,17,860.0
rag2026-22,aus-agent-azure-luna,0.52439,0.276423,30,15,1013.0
6847465956a0f6376a6053fb,aus-agent-luna-dev,0.461538,0.138462,16,10,869.0
rag2026-22,aus-agent-azure-sol,0.54065,0.308943,30,15,950.0
6847465956a0f6376a6053fb,aus-agent-luna-dev2,0.530769,0.246154,16,9,959.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev,0.403226,0.241935,32,16,924.0
6847465956a0f6376a605367,aus-agent-luna-dev,0.59,0.37,23,11,991.0
6847465956a0f6376a605391,aus-agent-luna-dev,0.489865,0.22973,32,22,1059.0
rag2026-72,aus-agent-azure-luna,0.383065,0.217742,32,15,906.0
6847465956a0f6376a605493,aus-agent-luna-dev,0.422414,0.344828,34,10,1024.0
6847465956a0f6376a6054a7,aus-agent-luna-dev2,0.427885,0.086538,25,17,782.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev2,0.443548,0.282258,32,15,1068.0
6847465956a0f6376a6053fb,aus-agent-luna-dev3,0.469231,0.169231,16,10,944.0
6847465956a0f6376a6054a7,aus-agent-luna-dev3,0.432692,0.134615,25,16,933.0
6847465956a0f6376a6053fb,aus-agent-luna-dev4,0.515385,0.292308,16,8,999.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev3,0.403226,0.266129,32,15,975.0
6847465956a0f6376a605404,aus-agent-luna-dev4,0.507812,0.28125,17,8,957.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev4,0.524194,0.346774,32,13,1070.0
6847465956a0f6376a605367,aus-agent-luna-dev4,0.57,0.34,23,12,946.0
683a58c9a7e7fe4e7695846f,aus-agent-sat-go,0.416667,0.24359,18,11,1058.0
6847465956a0f6376a6054a7,aus-agent-luna-dev4,0.302885,0.038462,25,18,608.0
683a58c9a7e7fe4e76958488,aus-agent-sat-go,0.516393,0.377049,17,6,710.0
6847465956a0f6376a605493,aus-agent-luna-dev4,0.448276,0.327586,34,10,991.0
684397d188c1deceb49af325,aus-agent-sat-go,0.720339,0.559322,16,4,976.0
683a58c9a7e7fe4e76958498,aus-agent-sat-go,0.370968,0.169355,32,17,931.0
6847465956a0f6376a60535d,aus-agent-sat-go,0.588542,0.354167,21,12,879.0
683a58c9a7e7fe4e7695848b,aus-agent-sat-go,0.578947,0.357895,22,11,1039.0
684397d188c1deceb49af32d,aus-agent-sat-go,0.723684,0.640351,27,7,978.0
6847465956a0f6376a605360,aus-agent-sat-go,0.192913,0.110236,32,19,1044.0
6847465956a0f6376a605367,aus-agent-sat-go,0.6,0.42,23,10,1019.0
6847465956a0f6376a605387,aus-agent-sat-go,0.588542,0.458333,21,10,1046.0
6847465956a0f6376a6053a0,aus-agent-sat-go,0.29918,0.196721,28,18,998.0
6847465956a0f6376a605391,aus-agent-sat-go,0.304054,0.094595,32,26,1005.0
6847465956a0f6376a6053c9,aus-agent-sat-go,0.234234,0.036036,27,19,1081.0
684397d188c1deceb49af31d,aus-agent-sat-go,0.778689,0.721311,14,3,1008.0
6847465956a0f6376a605404,aus-agent-sat-go,0.53125,0.28125,17,8,892.0
6847465956a0f6376a6053ca,aus-agent-sat-go,0.556701,0.484536,26,6,906.0
6847465956a0f6376a605493,aus-agent-luna-cap10,0.431034,0.327586,34,10,881.0
6847465956a0f6376a6053fb,aus-agent-sat-go,0.530769,0.246154,16,9,911.0
6847465956a0f6376a60542a,aus-agent-sat-go,0.378788,0.181818,27,13,1035.0
6847465956a0f6376a60542d,aus-agent-sat-go,0.463158,0.273684,25,11,1050.0
6847465956a0f6376a60547f,aus-agent-sat-go,0.825,0.766667,15,2,939.0
6847465956a0f6376a60543d,aus-agent-sat-go,0.594937,0.506329,23,5,892.0
6847465956a0f6376a60547e,aus-agent-sat-go,0.527174,0.369565,22,10,1107.0
6847465956a0f6376a605492,aus-agent-sat-go,0.443299,0.226804,23,13,506.0
6847465956a0f6376a605433,aus-agent-sat-go,0.829268,0.743902,23,3,1070.0
6847465956a0f6376a605440,aus-agent-sat-go,0.444444,0.222222,15,6,293.0
6847465956a0f6376a6054ad,aus-agent-sat-go,0.665179,0.544643,26,9,1082.0
6847465956a0f6376a605493,aus-agent-sat-go,0.534483,0.413793,34,8,882.0
6847465956a0f6376a6054a7,aus-agent-sat-go,0.495192,0.230769,25,14,848.0
6847465956a0f6376a605476,aus-agent-sat-go,0.267606,0.098592,19,10,955.0
6847465956a0f6376a6054be,aus-agent-sat-go,0.248031,0.149606,29,20,878.0
