qid,run_id,ternary_score,binary_score,n_criteria,n_mandatory_fail,response_length
rag2026-21,aus-agent-test-v2,0.890909,0.881818,31,1,1048.0
rag2026-25,aus-agent-test-v2,1.0,1.0,15,0,979.0
rag2026-26,aus-agent-test-v2,1.0,1.0,23,0,1033.0
rag2026-27,aus-agent-test-v2,0.571429,0.571429,28,9,1000.0
rag2026-29,aus-agent-test-v2,0.666667,0.666667,30,8,894.0
rag2026-30,aus-agent-test-v2,1.0,1.0,28,0,1044.0
rag2026-28,aus-agent-test-v2,0.215278,0.215278,33,21,1066.0
rag2026-31,aus-agent-test-v2,0.846154,0.769231,16,3,1014.0
rag2026-34,aus-agent-test-v2,1.0,1.0,19,0,994.0
rag2026-33,aus-agent-test-v2,1.0,1.0,24,0,1037.0
rag2026-32,aus-agent-test-v2,1.0,1.0,33,0,1064.0
rag2026-35,aus-agent-test-v2,1.0,1.0,28,0,1086.0
rag2026-36,aus-agent-test-v2,1.0,1.0,23,0,974.0
rag2026-25,aus-agent-test-full,1.0,1.0,15,0,898.0
rag2026-21,aus-agent-test-full,1.0,1.0,31,0,1049.0
rag2026-37,aus-agent-test-v2,1.0,1.0,23,0,953.0
rag2026-38,aus-agent-test-v2,1.0,1.0,28,0,980.0
rag2026-40,aus-agent-test-v2,1.0,1.0,23,0,1050.0
rag2026-42,aus-agent-test-v2,0.59322,0.59322,16,4,1081.0
rag2026-39,aus-agent-test-v2,0.977273,0.977273,23,0,1048.0
rag2026-41,aus-agent-test-v2,1.0,1.0,23,0,985.0
rag2026-43,aus-agent-test-v2,0.626168,0.626168,28,6,1049.0
rag2026-44,aus-agent-test-v2,1.0,1.0,28,0,999.0
rag2026-46,aus-agent-test-v2,0.902778,0.902778,18,1,1005.0
rag2026-48,aus-agent-test-v2,0.902778,0.875,18,1,945.0
rag2026-45,aus-agent-test-v2,1.0,1.0,29,0,1011.0
rag2026-47,aus-agent-test-v2,1.0,1.0,22,0,1042.0
rag2026-50,aus-agent-test-v2,1.0,1.0,15,0,952.0
rag2026-49,aus-agent-test-v2,0.964286,0.964286,29,0,968.0
rag2026-52,aus-agent-test-v2,0.666667,0.666667,27,5,1005.0
rag2026-53,aus-agent-test-v2,0.947368,0.947368,22,1,1076.0
rag2026-56,aus-agent-test-v2,1.0,1.0,20,0,1026.0
rag2026-54,aus-agent-test-v2,1.0,1.0,23,0,1067.0
rag2026-57,aus-agent-test-v2,1.0,1.0,19,0,1016.0
rag2026-55,aus-agent-test-v2,0.385827,0.385827,32,14,964.0
rag2026-62,aus-agent-test-v2,1.0,1.0,18,0,990.0
rag2026-58,aus-agent-test-v2,0.90099,0.90099,25,2,987.0
rag2026-60,aus-agent-test-v2,1.0,1.0,24,0,902.0
rag2026-59,aus-agent-test-v2,0.886792,0.886792,26,2,914.0
rag2026-61,aus-agent-test-v2,1.0,1.0,22,0,1070.0
rag2026-64,aus-agent-test-v2,1.0,1.0,20,0,1026.0
rag2026-65,aus-agent-test-v2,0.821429,0.785714,17,3,934.0
rag2026-63,aus-agent-test-v2,1.0,1.0,30,0,1002.0
rag2026-67,aus-agent-test-v2,1.0,1.0,18,0,1088.0
rag2026-45,aus-agent-test-full,1.0,1.0,29,0,1069.0
rag2026-66,aus-agent-test-v2,0.925532,0.925532,23,1,1026.0
rag2026-68,aus-agent-test-v2,0.728395,0.728395,21,4,1055.0
rag2026-70,aus-agent-test-v2,1.0,1.0,23,0,977.0
rag2026-71,aus-agent-test-v2,0.775,0.775,27,5,1073.0
rag2026-69,aus-agent-test-v2,1.0,1.0,32,0,1197.0
rag2026-73,aus-agent-test-v2,1.0,1.0,30,0,1073.0
683a58c9a7e7fe4e7695848b,aus-agent-creative-check,0.842105,0.842105,22,3,1059.0
683a58c9a7e7fe4e7695846f,aus-agent-creative-check,0.717949,0.717949,18,4,1093.0
683a58c9a7e7fe4e76958488,aus-agent-creative-check,1.0,1.0,17,0,1008.0
683a58c9a7e7fe4e76958498,aus-agent-creative-check,1.0,1.0,32,0,1064.0
684397d188c1deceb49af31d,aus-agent-creative-check,0.672131,0.672131,14,4,1027.0
684397d188c1deceb49af325,aus-agent-creative-check,1.0,1.0,16,0,1000.0
rag2026-74,aus-agent-test-v2,0.615385,0.615385,18,6,1084.0
684397d188c1deceb49af32d,aus-agent-creative-check,1.0,1.0,27,0,942.0
6847465956a0f6376a605367,aus-agent-creative-check,1.0,1.0,23,0,1031.0
rag2026-76,aus-agent-test-v2,1.0,1.0,22,0,1068.0
rag2026-75,aus-agent-test-v2,1.0,1.0,22,0,1032.0
6847465956a0f6376a605360,aus-agent-creative-check,1.0,1.0,32,0,972.0
6847465956a0f6376a60535d,aus-agent-creative-check,1.0,1.0,21,0,966.0
rag2026-77,aus-agent-test-v2,0.759542,0.740458,31,6,1040.0
rag2026-79,aus-agent-test-v2,1.0,1.0,23,0,893.0
rag2026-78,aus-agent-test-v2,0.903448,0.903448,32,2,1007.0
rag2026-72,aus-agent-math-check,0.669355,0.669355,32,7,1051.0
rag2026-72,aus-agent-discovery-check,0.733871,0.733871,32,5,1011.0
rag2026-72,test-ase-api-server-run,1.0,1.0,32,0,107.0
rag2026-72,test-ase-api-server-run-1,0.483871,0.483871,32,10,987.0
rag2026-72,aus-agent-recon-check,1.0,1.0,32,0,1021.0
rag2026-72,aus-agent-opus-check,0.572581,0.564516,32,8,1014.0
rag2026-72,aus-agent-qterm-check,1.0,1.0,32,0,993.0
rag2026-51,aus-agent-test-v2,1.0,1.0,18,0,990.0
rag2026-72,aus-agent-terra-check,0.669355,0.669355,32,7,844.0
rag2026-72,aus-agent-azure-terra,0.443548,0.443548,32,11,687.0
rag2026-72,aus-agent-azure-luna,0.75,0.75,32,5,906.0
rag2026-22,aus-agent-azure-terra,0.861789,0.861789,30,3,805.0
rag2026-72,aus-agent-azure-sol,1.0,1.0,32,0,860.0
rag2026-22,aus-agent-azure-luna,0.784553,0.723577,30,6,1013.0
rag2026-22,aus-agent-azure-sol,0.471545,0.471545,30,11,950.0
6847465956a0f6376a6053fb,aus-agent-luna-dev,0.707692,0.707692,16,3,869.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev,0.395161,0.395161,32,15,924.0
6847465956a0f6376a6053fb,aus-agent-luna-dev2,0.815385,0.815385,16,2,959.0
6847465956a0f6376a605391,aus-agent-luna-dev,1.0,1.0,32,0,1059.0
6847465956a0f6376a605493,aus-agent-luna-dev,0.741379,0.741379,34,6,1024.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev2,1.0,1.0,32,0,1068.0
6847465956a0f6376a6054a7,aus-agent-luna-dev2,0.817308,0.817308,25,3,782.0
6847465956a0f6376a6053fb,aus-agent-luna-dev3,0.846154,0.846154,16,2,944.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev3,0.758065,0.758065,32,6,975.0
6847465956a0f6376a6054a7,aus-agent-luna-dev3,1.0,1.0,25,0,933.0
6847465956a0f6376a6053fb,aus-agent-luna-dev4,0.753846,0.738462,16,3,999.0
6847465956a0f6376a6054a7,aus-agent-luna-dev4,0.610577,0.538462,25,8,608.0
6847465956a0f6376a605367,aus-agent-luna-dev4,1.0,1.0,23,0,946.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev4,0.616935,0.556452,32,11,1070.0
6847465956a0f6376a605404,aus-agent-luna-dev4,1.0,1.0,17,0,957.0
683a58c9a7e7fe4e7695846f,aus-agent-sat-go,0.717949,0.717949,18,4,1058.0
683a58c9a7e7fe4e76958488,aus-agent-sat-go,1.0,1.0,17,0,710.0
6847465956a0f6376a605493,aus-agent-luna-dev4,0.698276,0.698276,34,7,991.0
683a58c9a7e7fe4e7695848b,aus-agent-sat-go,1.0,1.0,22,0,1039.0
684397d188c1deceb49af31d,aus-agent-sat-go,1.0,1.0,14,0,1008.0
6847465956a0f6376a605493,aus-agent-luna-cap10,1.0,1.0,34,0,881.0
684397d188c1deceb49af325,aus-agent-sat-go,1.0,1.0,16,0,976.0
683a58c9a7e7fe4e76958498,aus-agent-sat-go,1.0,1.0,32,0,931.0
684397d188c1deceb49af32d,aus-agent-sat-go,0.982456,0.982456,27,0,978.0
6847465956a0f6376a60535d,aus-agent-sat-go,1.0,1.0,21,0,879.0
6847465956a0f6376a605367,aus-agent-sat-go,1.0,1.0,23,0,1019.0
6847465956a0f6376a605387,aus-agent-sat-go,1.0,1.0,21,0,1046.0
6847465956a0f6376a605360,aus-agent-sat-go,0.645669,0.645669,32,9,1044.0
6847465956a0f6376a605391,aus-agent-sat-go,0.766892,0.75,32,7,1005.0
6847465956a0f6376a6053fb,aus-agent-sat-go,0.846154,0.846154,16,2,911.0
6847465956a0f6376a6053a0,aus-agent-sat-go,0.688525,0.688525,28,6,998.0
6847465956a0f6376a6053c9,aus-agent-sat-go,1.0,1.0,27,0,1081.0
6847465956a0f6376a6053ca,aus-agent-sat-go,1.0,1.0,26,0,906.0
6847465956a0f6376a605404,aus-agent-sat-go,1.0,1.0,17,0,892.0
6847465956a0f6376a60542a,aus-agent-sat-go,1.0,1.0,27,0,1035.0
6847465956a0f6376a605440,aus-agent-sat-go,0.555556,0.555556,15,4,293.0
6847465956a0f6376a605476,aus-agent-sat-go,0.633803,0.633803,19,4,955.0
rag2026-72,aus-agent-test-v2,0.774194,0.774194,32,4,1050.0
6847465956a0f6376a605433,aus-agent-sat-go,1.0,1.0,23,0,1070.0
6847465956a0f6376a60547f,aus-agent-sat-go,1.0,1.0,15,0,939.0
6847465956a0f6376a60547e,aus-agent-sat-go,1.0,1.0,22,0,1107.0
6847465956a0f6376a605493,aus-agent-sat-go,1.0,1.0,34,0,882.0
6847465956a0f6376a6054ad,aus-agent-sat-go,0.758929,0.758929,26,5,1082.0
6847465956a0f6376a6054be,aus-agent-sat-go,0.787402,0.787402,29,5,878.0
6847465956a0f6376a605367,aus-agent-luna-dev,1.0,1.0,23,0,991.0
6847465956a0f6376a60542d,aus-agent-sat-go,1.0,1.0,25,0,1050.0
6847465956a0f6376a60543d,aus-agent-sat-go,0.734177,0.734177,23,3,892.0
6847465956a0f6376a605492,aus-agent-sat-go,1.0,1.0,23,0,506.0
6847465956a0f6376a6054a7,aus-agent-sat-go,0.730769,0.730769,25,4,848.0
683a58c9a7e7fe4e7695846f,aus-agent-dev-full,0.544872,0.5,18,7,1085.0
683a58c9a7e7fe4e76958488,aus-agent-dev-full,0.762295,0.704918,17,2,1039.0
rag2026-0,aus-agent-test-full,0.804598,0.804598,21,3,1136.0
683a58c9a7e7fe4e7695848b,aus-agent-dev-full,0.431579,0.431579,22,10,1063.0
rag2026-2,aus-agent-test-full,0.605263,0.515789,22,8,1070.0
683a58c9a7e7fe4e76958498,aus-agent-dev-full,0.483871,0.483871,32,10,1106.0
684397d188c1deceb49af31d,aus-agent-dev-full,0.672131,0.590164,14,5,997.0
rag2026-1,aus-agent-test-full,0.5,0.5,23,9,1061.0
rag2026-3,aus-agent-test-full,0.600775,0.581395,30,10,1140.0
rag2026-4,aus-agent-test-full,0.802752,0.779817,26,4,1105.0
684397d188c1deceb49af325,aus-agent-dev-full,0.822034,0.762712,16,2,1030.0
684397d188c1deceb49af32d,aus-agent-dev-full,0.701754,0.649123,27,6,1128.0
rag2026-8,aus-agent-test-full,0.674699,0.674699,19,5,1123.0
6847465956a0f6376a60535d,aus-agent-dev-full,0.6875,0.583333,21,8,1017.0
rag2026-5,aus-agent-test-full,0.456835,0.438849,32,14,987.0
rag2026-6,aus-agent-test-full,0.244898,0.210884,33,22,1068.0
rag2026-7,aus-agent-test-full,0.551587,0.52381,30,10,1067.0
rag2026-9,aus-agent-test-full,0.487903,0.467742,29,12,1110.0
6847465956a0f6376a605360,aus-agent-dev-full,0.248031,0.220472,32,17,1114.0
6847465956a0f6376a605367,aus-agent-dev-full,0.63,0.63,23,7,1088.0
rag2026-10,aus-agent-test-full,0.617886,0.617886,27,9,1115.0
rag2026-11,aus-agent-test-full,0.243697,0.201681,28,17,1103.0
rag2026-12,aus-agent-test-full,0.226562,0.1875,28,20,1075.0
6847465956a0f6376a605391,aus-agent-dev-full,0.469595,0.445946,32,16,1109.0
rag2026-13,aus-agent-test-full,0.675532,0.648936,23,5,1121.0
6847465956a0f6376a605387,aus-agent-dev-full,0.947917,0.947917,21,1,1126.0
rag2026-14,aus-agent-test-full,0.5,0.361111,18,8,1118.0
6847465956a0f6376a6053a0,aus-agent-dev-full,0.508197,0.5,28,11,1036.0
6847465956a0f6376a6053c9,aus-agent-dev-full,0.126126,0.081081,27,18,1143.0
6847465956a0f6376a6053ca,aus-agent-dev-full,0.592784,0.556701,26,5,1116.0
rag2026-15,aus-agent-test-full,0.91954,0.91954,21,1,1085.0
6847465956a0f6376a6053fb,aus-agent-dev-full,0.546154,0.507692,16,6,1052.0
6847465956a0f6376a605404,aus-agent-dev-full,0.828125,0.828125,17,1,1036.0
rag2026-17,aus-agent-test-full,0.206897,0.163793,25,19,1067.0
rag2026-19,aus-agent-test-full,0.329114,0.329114,20,9,1089.0
rag2026-20,aus-agent-test-full,0.659091,0.545455,15,6,1129.0
6847465956a0f6376a60542a,aus-agent-dev-full,0.5,0.474747,27,8,1112.0
rag2026-16,aus-agent-test-full,0.59375,0.517857,32,8,1093.0
6847465956a0f6376a60542d,aus-agent-dev-full,0.652632,0.652632,25,5,1123.0
6847465956a0f6376a605433,aus-agent-dev-full,0.847561,0.817073,23,1,1058.0
6847465956a0f6376a605440,aus-agent-dev-full,0.537037,0.537037,15,3,1034.0
6847465956a0f6376a605476,aus-agent-dev-full,0.056338,0.056338,19,11,1022.0
6847465956a0f6376a60543d,aus-agent-dev-full,0.094937,0.050633,23,11,1030.0
rag2026-23,aus-agent-test-full,0.820896,0.820896,17,2,1104.0
rag2026-24,aus-agent-test-full,0.69863,0.630137,17,5,1032.0
rag2026-22,aus-agent-test-full,0.329268,0.252033,30,16,1089.0
rag2026-25,aus-agent-test-full,0.857143,0.777778,15,2,940.0
rag2026-21,aus-agent-test-full,0.490909,0.481818,31,7,1091.0
6847465956a0f6376a60547f,aus-agent-dev-full,0.883333,0.883333,15,1,1133.0
rag2026-26,aus-agent-test-full,1.0,1.0,23,0,1099.0
6847465956a0f6376a605492,aus-agent-dev-full,0.664948,0.628866,23,6,1095.0
rag2026-27,aus-agent-test-full,0.537815,0.487395,28,11,1057.0
6847465956a0f6376a60547e,aus-agent-dev-full,0.440217,0.413043,22,10,1124.0
6847465956a0f6376a6054a7,aus-agent-dev-full,0.413462,0.365385,25,12,1014.0
6847465956a0f6376a605493,aus-agent-dev-full,0.362069,0.362069,34,10,1015.0
rag2026-28,aus-agent-test-full,0.420139,0.395833,33,15,1006.0
6847465956a0f6376a6054ad,aus-agent-dev-full,0.71875,0.696429,26,6,956.0
rag2026-31,aus-agent-test-full,0.823077,0.784615,16,2,969.0
rag2026-30,aus-agent-test-full,0.548,0.448,28,13,1110.0
rag2026-29,aus-agent-test-full,0.625,0.598485,30,9,1084.0
rag2026-34,aus-agent-test-full,0.707692,0.692308,19,2,1129.0
rag2026-33,aus-agent-test-full,0.564815,0.564815,24,9,1024.0
6847465956a0f6376a6054be,aus-agent-dev-full,0.488189,0.480315,29,12,1058.0
rag2026-36,aus-agent-test-full,0.205882,0.141176,23,11,1112.0
rag2026-37,aus-agent-test-full,0.654639,0.57732,23,7,1045.0
rag2026-38,aus-agent-test-full,0.389313,0.312977,28,18,1101.0
rag2026-39,aus-agent-test-full,0.761364,0.75,23,2,1081.0
rag2026-42,aus-agent-test-full,0.457627,0.271186,16,7,1086.0
rag2026-41,aus-agent-test-full,0.715,0.68,23,6,996.0
rag2026-43,aus-agent-test-full,0.420561,0.420561,28,10,1066.0
rag2026-44,aus-agent-test-full,0.681034,0.681034,28,5,1134.0
rag2026-45,aus-agent-test-full,0.614173,0.614173,29,9,1111.0
rag2026-0,aus-agent-test-v2,0.666667,0.609195,21,6,1034.0
rag2026-1,aus-agent-test-v2,0.478723,0.478723,23,9,1093.0
rag2026-2,aus-agent-test-v2,0.631579,0.568421,22,7,1077.0
rag2026-4,aus-agent-test-v2,0.674312,0.651376,26,6,991.0
rag2026-18,aus-agent-test-full,0.767544,0.745614,30,3,1117.0
rag2026-7,aus-agent-test-v2,0.65873,0.65873,30,7,1089.0
rag2026-8,aus-agent-test-v2,0.524096,0.493976,19,8,1105.0
rag2026-9,aus-agent-test-v2,0.556452,0.508065,29,11,930.0
rag2026-32,aus-agent-test-full,0.677778,0.659259,33,8,1062.0
rag2026-35,aus-agent-test-full,0.574219,0.515625,28,12,1097.0
rag2026-11,aus-agent-test-v2,0.504202,0.453782,28,11,1030.0
rag2026-40,aus-agent-test-full,0.747253,0.747253,23,3,1064.0
rag2026-12,aus-agent-test-v2,0.296875,0.25,28,18,1124.0
rag2026-14,aus-agent-test-v2,0.763889,0.694444,18,4,1099.0
rag2026-46,aus-agent-test-full,0.805556,0.708333,18,3,1071.0
rag2026-13,aus-agent-test-v2,0.723404,0.670213,23,5,1079.0
rag2026-15,aus-agent-test-v2,0.83908,0.83908,21,2,1081.0
rag2026-19,aus-agent-test-v2,0.35443,0.35443,20,9,1116.0
rag2026-16,aus-agent-test-v2,0.339286,0.196429,32,14,1087.0
rag2026-18,aus-agent-test-v2,0.434211,0.412281,30,9,1096.0
rag2026-20,aus-agent-test-v2,0.734848,0.621212,15,5,1041.0
rag2026-3,aus-agent-test-v2,0.391473,0.372093,30,15,1112.0
rag2026-23,aus-agent-test-v2,0.679104,0.641791,17,4,1092.0
rag2026-22,aus-agent-test-v2,0.296748,0.227642,30,17,996.0
rag2026-21,aus-agent-test-v2,0.481818,0.481818,31,7,1090.0
rag2026-24,aus-agent-test-v2,0.732877,0.630137,17,5,1100.0
rag2026-5,aus-agent-test-v2,0.672662,0.654676,32,8,1101.0
rag2026-25,aus-agent-test-v2,0.968254,0.968254,15,0,1021.0
rag2026-26,aus-agent-test-v2,0.78,0.68,23,6,1075.0
rag2026-27,aus-agent-test-v2,0.340336,0.319328,28,15,1042.0
rag2026-29,aus-agent-test-v2,0.522727,0.484848,30,12,936.0
rag2026-6,aus-agent-test-v2,0.346939,0.346939,33,18,1105.0
rag2026-31,aus-agent-test-v2,0.669231,0.553846,16,5,1056.0
rag2026-30,aus-agent-test-v2,0.448,0.408,28,14,1086.0
rag2026-33,aus-agent-test-v2,0.689815,0.657407,24,7,1079.0
rag2026-32,aus-agent-test-v2,0.844444,0.844444,33,3,1106.0
rag2026-35,aus-agent-test-v2,0.570312,0.570312,28,11,1128.0
rag2026-36,aus-agent-test-v2,0.211765,0.141176,23,11,1016.0
rag2026-38,aus-agent-test-v2,0.389313,0.351145,28,17,1022.0
rag2026-39,aus-agent-test-v2,0.653409,0.545455,23,6,1090.0
rag2026-40,aus-agent-test-v2,0.824176,0.824176,23,2,1092.0
rag2026-42,aus-agent-test-v2,0.762712,0.59322,16,4,1123.0
rag2026-41,aus-agent-test-v2,0.525,0.5,23,10,1027.0
rag2026-43,aus-agent-test-v2,0.490654,0.46729,28,9,1091.0
rag2026-44,aus-agent-test-v2,0.439655,0.439655,28,11,1041.0
rag2026-45,aus-agent-test-v2,0.492126,0.425197,29,13,1053.0
rag2026-48,aus-agent-test-v2,0.805556,0.736111,18,3,987.0
rag2026-49,aus-agent-test-v2,0.517857,0.473214,29,9,1010.0
rag2026-10,aus-agent-test-v2,0.678862,0.658537,27,8,1097.0
rag2026-50,aus-agent-test-v2,0.807018,0.807018,15,1,994.0
rag2026-47,aus-agent-test-v2,0.685393,0.674157,22,5,1084.0
rag2026-51,aus-agent-test-v2,0.74,0.706667,18,4,1032.0
rag2026-52,aus-agent-test-v2,0.232323,0.232323,27,12,1047.0
rag2026-54,aus-agent-test-v2,0.443299,0.443299,23,10,1109.0
rag2026-56,aus-agent-test-v2,0.547059,0.505882,20,8,1068.0
rag2026-55,aus-agent-test-v2,0.389764,0.354331,32,14,1006.0
rag2026-57,aus-agent-test-v2,0.6375,0.575,19,6,1058.0
rag2026-17,aus-agent-test-v2,0.443966,0.422414,25,13,1031.0
rag2026-58,aus-agent-test-v2,0.841584,0.821782,25,2,1029.0
rag2026-59,aus-agent-test-v2,0.424528,0.424528,26,11,956.0
rag2026-60,aus-agent-test-v2,0.666667,0.655914,24,4,944.0
rag2026-61,aus-agent-test-v2,0.668605,0.639535,22,5,1112.0
rag2026-62,aus-agent-test-v2,0.833333,0.833333,18,0,1032.0
rag2026-64,aus-agent-test-v2,0.758242,0.758242,20,4,1068.0
