qid,run_id,ternary_score,binary_score,n_criteria,n_mandatory_fail,response_length
rag2026-12,aus-agent-test-full,0.167969,0.109375,28,22,1024.0
rag2026-13,aus-agent-test-full,0.617021,0.43617,23,9,1070.0
6847465956a0f6376a6053c9,aus-agent-dev-full,0.22973,0.189189,27,16,1092.0
rag2026-14,aus-agent-test-full,0.618056,0.5,18,6,1067.0
6847465956a0f6376a605391,aus-agent-dev-full,0.402027,0.243243,32,22,1058.0
6847465956a0f6376a605404,aus-agent-dev-full,0.84375,0.828125,17,1,985.0
rag2026-15,aus-agent-test-full,0.908046,0.83908,21,2,1034.0
6847465956a0f6376a6053ca,aus-agent-dev-full,0.649485,0.57732,26,5,1065.0
6847465956a0f6376a6053fb,aus-agent-dev-full,0.430769,0.276923,16,9,1001.0
rag2026-17,aus-agent-test-full,0.215517,0.206897,25,18,1016.0
6847465956a0f6376a60542a,aus-agent-dev-full,0.535354,0.373737,27,10,1061.0
rag2026-20,aus-agent-test-full,0.69697,0.469697,15,7,1078.0
rag2026-16,aus-agent-test-full,0.5,0.383929,32,11,1042.0
rag2026-18,aus-agent-test-full,0.570175,0.377193,30,11,1066.0
6847465956a0f6376a60542d,aus-agent-dev-full,0.6,0.473684,25,8,1072.0
rag2026-19,aus-agent-test-full,0.341772,0.329114,20,9,1038.0
6847465956a0f6376a60543d,aus-agent-dev-full,0.164557,0.075949,23,11,979.0
6847465956a0f6376a605433,aus-agent-dev-full,0.786585,0.756098,23,2,1007.0
6847465956a0f6376a605476,aus-agent-dev-full,0.204225,0.070423,19,10,971.0
rag2026-23,aus-agent-test-full,0.783582,0.746269,17,3,1053.0
6847465956a0f6376a605440,aus-agent-dev-full,0.62963,0.5,15,3,983.0
rag2026-25,aus-agent-test-full,0.857143,0.777778,15,2,889.0
rag2026-24,aus-agent-test-full,0.787671,0.60274,17,5,981.0
rag2026-22,aus-agent-test-full,0.5,0.308943,30,15,1038.0
rag2026-21,aus-agent-test-full,0.472727,0.418182,31,8,1040.0
6847465956a0f6376a60547e,aus-agent-dev-full,0.548913,0.467391,22,9,1073.0
6847465956a0f6376a60547f,aus-agent-dev-full,0.9,0.883333,15,1,1082.0
6847465956a0f6376a605493,aus-agent-dev-full,0.353448,0.344828,34,10,964.0
6847465956a0f6376a605492,aus-agent-dev-full,0.5,0.371134,23,11,1044.0
rag2026-27,aus-agent-test-full,0.42437,0.386555,28,13,1006.0
6847465956a0f6376a6054ad,aus-agent-dev-full,0.763393,0.696429,26,6,905.0
rag2026-28,aus-agent-test-full,0.454861,0.395833,33,15,955.0
rag2026-29,aus-agent-test-full,0.704545,0.613636,30,9,1033.0
rag2026-26,aus-agent-test-full,0.79,0.63,23,7,1048.0
6847465956a0f6376a6054a7,aus-agent-dev-full,0.644231,0.442308,25,10,963.0
rag2026-30,aus-agent-test-full,0.54,0.336,28,15,1059.0
rag2026-31,aus-agent-test-full,0.761538,0.553846,16,5,918.0
6847465956a0f6376a6054be,aus-agent-dev-full,0.440945,0.362205,29,15,1007.0
rag2026-32,aus-agent-test-full,0.77037,0.681481,33,7,1011.0
rag2026-34,aus-agent-test-full,0.738462,0.707692,19,1,1078.0
rag2026-33,aus-agent-test-full,0.657407,0.611111,24,8,973.0
rag2026-36,aus-agent-test-full,0.329412,0.105882,23,12,1061.0
rag2026-35,aus-agent-test-full,0.390625,0.226562,28,19,1046.0
rag2026-38,aus-agent-test-full,0.507634,0.412214,28,15,1050.0
rag2026-39,aus-agent-test-full,0.647727,0.5,23,6,1030.0
rag2026-40,aus-agent-test-full,0.763736,0.681319,23,5,1013.0
rag2026-37,aus-agent-test-full,0.685567,0.587629,23,6,994.0
rag2026-42,aus-agent-test-full,0.372881,0.152542,16,8,1035.0
rag2026-41,aus-agent-test-full,0.68,0.56,23,8,945.0
rag2026-43,aus-agent-test-full,0.5,0.420561,28,10,1015.0
rag2026-46,aus-agent-test-full,0.75,0.638889,18,4,1020.0
rag2026-44,aus-agent-test-full,0.633621,0.525862,28,9,1083.0
rag2026-45,aus-agent-test-full,0.547244,0.440945,29,13,1060.0
rag2026-0,aus-agent-test-v2,0.597701,0.390805,21,9,983.0
rag2026-1,aus-agent-test-v2,0.606383,0.542553,23,7,1042.0
rag2026-3,aus-agent-test-v2,0.554264,0.449612,30,13,1061.0
rag2026-2,aus-agent-test-v2,0.626316,0.410526,22,10,1026.0
rag2026-4,aus-agent-test-v2,0.743119,0.605505,26,7,940.0
rag2026-8,aus-agent-test-v2,0.524096,0.433735,19,9,1054.0
rag2026-6,aus-agent-test-v2,0.210884,0.108844,33,25,1054.0
rag2026-7,aus-agent-test-v2,0.56746,0.380952,30,14,1038.0
rag2026-9,aus-agent-test-v2,0.629032,0.548387,29,10,879.0
rag2026-5,aus-agent-test-v2,0.683453,0.597122,32,10,1050.0
rag2026-10,aus-agent-test-v2,0.747967,0.617886,27,9,1046.0
rag2026-11,aus-agent-test-v2,0.44958,0.369748,28,13,979.0
rag2026-14,aus-agent-test-v2,0.743056,0.625,18,5,1048.0
rag2026-12,aus-agent-test-v2,0.3125,0.1875,28,20,1073.0
rag2026-15,aus-agent-test-v2,0.885057,0.793103,21,2,1030.0
rag2026-19,aus-agent-test-v2,0.35443,0.35443,20,9,1065.0
rag2026-13,aus-agent-test-v2,0.734043,0.56383,23,7,1028.0
rag2026-17,aus-agent-test-v2,0.530172,0.422414,25,13,980.0
rag2026-20,aus-agent-test-v2,0.757576,0.515152,15,6,990.0
rag2026-18,aus-agent-test-v2,0.412281,0.184211,30,15,1045.0
rag2026-16,aus-agent-test-v2,0.379464,0.267857,32,12,1036.0
rag2026-23,aus-agent-test-v2,0.641791,0.567164,17,5,1041.0
rag2026-22,aus-agent-test-v2,0.512195,0.333333,30,14,945.0
rag2026-24,aus-agent-test-v2,0.767123,0.69863,17,4,1049.0
rag2026-21,aus-agent-test-v2,0.495455,0.418182,31,8,1039.0
rag2026-25,aus-agent-test-v2,0.968254,0.968254,15,0,970.0
rag2026-26,aus-agent-test-v2,0.785,0.64,23,6,1024.0
rag2026-31,aus-agent-test-v2,0.569231,0.323077,16,8,1005.0
rag2026-29,aus-agent-test-v2,0.640152,0.537879,30,11,885.0
rag2026-27,aus-agent-test-v2,0.382353,0.235294,28,17,991.0
rag2026-28,aus-agent-test-v2,0.527778,0.444444,33,14,1057.0
rag2026-30,aus-agent-test-v2,0.648,0.472,28,12,1035.0
rag2026-32,aus-agent-test-v2,0.755556,0.703704,33,6,1055.0
rag2026-34,aus-agent-test-v2,0.746154,0.661538,19,2,985.0
rag2026-33,aus-agent-test-v2,0.611111,0.5,24,10,1028.0
rag2026-35,aus-agent-test-v2,0.5625,0.4375,28,14,1077.0
rag2026-36,aus-agent-test-v2,0.329412,0.258824,23,9,965.0
rag2026-42,aus-agent-test-v2,0.559322,0.440678,16,5,1072.0
rag2026-38,aus-agent-test-v2,0.522901,0.465649,28,14,971.0
rag2026-37,aus-agent-test-v2,0.649485,0.525773,23,8,944.0
rag2026-40,aus-agent-test-v2,0.653846,0.56044,23,6,1041.0
rag2026-39,aus-agent-test-v2,0.636364,0.465909,23,7,1039.0
rag2026-41,aus-agent-test-v2,0.53,0.41,23,11,976.0
rag2026-46,aus-agent-test-v2,0.840278,0.736111,18,3,996.0
rag2026-43,aus-agent-test-v2,0.579439,0.485981,28,9,1040.0
rag2026-47,aus-agent-test-v2,0.780899,0.696629,22,5,1033.0
rag2026-48,aus-agent-test-v2,0.868056,0.833333,18,2,936.0
rag2026-44,aus-agent-test-v2,0.556034,0.396552,28,12,990.0
rag2026-50,aus-agent-test-v2,0.552632,0.385965,15,5,943.0
rag2026-49,aus-agent-test-v2,0.584821,0.455357,29,9,959.0
rag2026-45,aus-agent-test-v2,0.57874,0.440945,29,13,1002.0
rag2026-51,aus-agent-test-v2,0.786667,0.706667,18,4,981.0
rag2026-53,aus-agent-test-v2,0.421053,0.357895,22,11,1067.0
rag2026-57,aus-agent-test-v2,0.69375,0.5375,19,7,1007.0
rag2026-52,aus-agent-test-v2,0.247475,0.111111,27,14,996.0
rag2026-56,aus-agent-test-v2,0.688235,0.658824,20,5,1017.0
rag2026-58,aus-agent-test-v2,0.821782,0.80198,25,2,978.0
rag2026-54,aus-agent-test-v2,0.484536,0.402062,23,10,1058.0
rag2026-59,aus-agent-test-v2,0.481132,0.40566,26,11,905.0
rag2026-62,aus-agent-test-v2,0.858333,0.783333,18,1,981.0
rag2026-60,aus-agent-test-v2,0.623656,0.494624,24,7,893.0
rag2026-55,aus-agent-test-v2,0.523622,0.417323,32,14,955.0
rag2026-64,aus-agent-test-v2,0.60989,0.516484,20,8,1017.0
rag2026-65,aus-agent-test-v2,0.564286,0.442857,17,7,925.0
rag2026-63,aus-agent-test-v2,0.625,0.583333,30,5,993.0
rag2026-61,aus-agent-test-v2,0.505814,0.395349,22,8,1061.0
rag2026-66,aus-agent-test-v2,0.617021,0.382979,23,10,1017.0
rag2026-67,aus-agent-test-v2,0.652778,0.541667,18,5,1079.0
rag2026-68,aus-agent-test-v2,0.759259,0.604938,21,6,1046.0
rag2026-70,aus-agent-test-v2,0.795,0.76,23,4,968.0
rag2026-71,aus-agent-test-v2,0.554167,0.441667,27,13,1064.0
rag2026-72,aus-agent-test-v2,0.233871,0.177419,32,16,1041.0
rag2026-69,aus-agent-test-v2,0.488722,0.398496,32,14,1188.0
683a58c9a7e7fe4e7695846f,aus-agent-creative-check,0.576923,0.5,18,7,1084.0
683a58c9a7e7fe4e7695848b,aus-agent-creative-check,0.673684,0.452632,22,10,1050.0
684397d188c1deceb49af325,aus-agent-creative-check,0.771186,0.576271,16,3,991.0
684397d188c1deceb49af31d,aus-agent-creative-check,0.614754,0.557377,14,5,1018.0
683a58c9a7e7fe4e76958488,aus-agent-creative-check,0.803279,0.721311,17,1,999.0
rag2026-73,aus-agent-test-v2,0.817829,0.751938,30,6,1064.0
683a58c9a7e7fe4e76958498,aus-agent-creative-check,0.483871,0.387097,32,12,1055.0
rag2026-74,aus-agent-test-v2,0.038462,0.0,18,14,1075.0
684397d188c1deceb49af32d,aus-agent-creative-check,0.52193,0.359649,27,13,933.0
6847465956a0f6376a605360,aus-agent-creative-check,0.283465,0.275591,32,16,963.0
rag2026-76,aus-agent-test-v2,0.978947,0.957895,22,0,1059.0
6847465956a0f6376a605367,aus-agent-creative-check,0.49,0.32,23,12,1022.0
rag2026-75,aus-agent-test-v2,0.622093,0.465116,22,8,1023.0
rag2026-77,aus-agent-test-v2,0.496183,0.320611,31,15,1031.0
6847465956a0f6376a60535d,aus-agent-creative-check,0.520833,0.302083,21,13,957.0
rag2026-72,test-ase-api-server-run,0.0,0.0,32,20,98.0
rag2026-79,aus-agent-test-v2,0.7,0.611765,23,5,884.0
rag2026-78,aus-agent-test-v2,0.575862,0.441379,32,15,998.0
rag2026-72,aus-agent-math-check,0.278226,0.201613,32,15,1042.0
rag2026-72,aus-agent-discovery-check,0.294355,0.25,32,15,1002.0
rag2026-72,test-ase-api-server-run-1,0.330645,0.314516,32,13,978.0
rag2026-72,aus-agent-qterm-check,0.330645,0.274194,32,14,984.0
rag2026-72,aus-agent-opus-check,0.455645,0.387097,32,12,1005.0
rag2026-72,aus-agent-recon-check,0.322581,0.258065,32,14,1012.0
rag2026-72,aus-agent-azure-terra,0.185484,0.096774,32,18,678.0
rag2026-72,aus-agent-terra-check,0.197581,0.153226,32,17,835.0
rag2026-72,aus-agent-azure-sol,0.294355,0.209677,32,16,851.0
rag2026-22,aus-agent-azure-terra,0.495935,0.333333,30,14,796.0
rag2026-72,aus-agent-azure-luna,0.350806,0.274194,32,14,897.0
rag2026-22,aus-agent-azure-luna,0.443089,0.292683,30,15,1004.0
rag2026-22,aus-agent-azure-sol,0.585366,0.455285,30,11,941.0
6847465956a0f6376a605367,aus-agent-luna-dev,0.525,0.39,23,11,982.0
6847465956a0f6376a6053fb,aus-agent-luna-dev,0.453846,0.246154,16,9,860.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev,0.41129,0.241935,32,16,915.0
6847465956a0f6376a605391,aus-agent-luna-dev,0.591216,0.466216,32,15,1050.0
6847465956a0f6376a6053fb,aus-agent-luna-dev2,0.530769,0.4,16,7,950.0
6847465956a0f6376a605493,aus-agent-luna-dev,0.469828,0.37931,34,10,1015.0
6847465956a0f6376a6053fb,aus-agent-luna-dev3,0.469231,0.353846,16,8,935.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev2,0.443548,0.362903,32,13,1059.0
6847465956a0f6376a6054a7,aus-agent-luna-dev2,0.504808,0.278846,25,13,773.0
6847465956a0f6376a6053fb,aus-agent-luna-dev4,0.5,0.369231,16,7,990.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev3,0.447581,0.330645,32,13,966.0
6847465956a0f6376a6054a7,aus-agent-luna-dev4,0.365385,0.163462,25,15,599.0
6847465956a0f6376a605404,aus-agent-luna-dev4,0.453125,0.359375,17,7,948.0
6847465956a0f6376a6054a7,aus-agent-luna-dev3,0.447115,0.278846,25,13,924.0
6847465956a0f6376a605367,aus-agent-luna-dev4,0.485,0.34,23,12,937.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev4,0.548387,0.379032,32,13,1061.0
683a58c9a7e7fe4e7695846f,aus-agent-sat-go,0.532051,0.371795,18,9,1049.0
6847465956a0f6376a605493,aus-agent-luna-dev4,0.435345,0.344828,34,10,982.0
684397d188c1deceb49af31d,aus-agent-sat-go,0.762295,0.721311,14,3,999.0
683a58c9a7e7fe4e76958488,aus-agent-sat-go,0.680328,0.622951,17,3,701.0
684397d188c1deceb49af325,aus-agent-sat-go,0.70339,0.559322,16,4,967.0
6847465956a0f6376a605493,aus-agent-luna-cap10,0.456897,0.362069,34,10,872.0
683a58c9a7e7fe4e7695848b,aus-agent-sat-go,0.552632,0.410526,22,10,1030.0
683a58c9a7e7fe4e76958498,aus-agent-sat-go,0.459677,0.290323,32,14,922.0
684397d188c1deceb49af32d,aus-agent-sat-go,0.631579,0.491228,27,10,969.0
6847465956a0f6376a60535d,aus-agent-sat-go,0.640625,0.458333,21,10,870.0
6847465956a0f6376a6053a0,aus-agent-sat-go,0.360656,0.319672,28,15,989.0
6847465956a0f6376a605367,aus-agent-sat-go,0.475,0.39,23,11,1010.0
6847465956a0f6376a605360,aus-agent-sat-go,0.200787,0.165354,32,18,1035.0
6847465956a0f6376a6053ca,aus-agent-sat-go,0.582474,0.484536,26,6,897.0
6847465956a0f6376a605387,aus-agent-sat-go,0.713542,0.6875,21,6,1037.0
6847465956a0f6376a605391,aus-agent-sat-go,0.378378,0.277027,32,21,996.0
6847465956a0f6376a6053fb,aus-agent-sat-go,0.569231,0.4,16,7,902.0
6847465956a0f6376a6053c9,aus-agent-sat-go,0.243243,0.144144,27,17,1072.0
6847465956a0f6376a605404,aus-agent-sat-go,0.609375,0.4375,17,6,883.0
6847465956a0f6376a60542a,aus-agent-sat-go,0.409091,0.232323,27,12,1026.0
6847465956a0f6376a605440,aus-agent-sat-go,0.518519,0.407407,15,4,284.0
6847465956a0f6376a605476,aus-agent-sat-go,0.288732,0.239437,19,8,946.0
6847465956a0f6376a60543d,aus-agent-sat-go,0.632911,0.56962,23,4,883.0
6847465956a0f6376a60542d,aus-agent-sat-go,0.578947,0.505263,25,7,1041.0
6847465956a0f6376a60547f,aus-agent-sat-go,0.925,0.85,15,1,930.0
6847465956a0f6376a605433,aus-agent-sat-go,0.737805,0.634146,23,4,1061.0
6847465956a0f6376a60547e,aus-agent-sat-go,0.701087,0.608696,22,6,1098.0
6847465956a0f6376a605492,aus-agent-sat-go,0.530928,0.453608,23,9,497.0
6847465956a0f6376a6054be,aus-agent-sat-go,0.200787,0.133858,29,20,869.0
6847465956a0f6376a6054a7,aus-agent-sat-go,0.552885,0.375,25,11,839.0
6847465956a0f6376a6054ad,aus-agent-sat-go,0.830357,0.741071,26,5,1073.0
6847465956a0f6376a605493,aus-agent-sat-go,0.5,0.448276,34,8,873.0
