qid,run_id,ternary_score,binary_score,n_criteria,n_mandatory_fail,response_length
6847465956a0f6376a60543d,aus-agent-dev-full,0.158228,0.113924,23,10,912.0
rag2026-25,aus-agent-test-full,0.896825,0.857143,15,1,844.0
rag2026-21,aus-agent-test-full,0.568182,0.481818,31,7,1001.0
rag2026-24,aus-agent-test-full,0.458904,0.356164,17,9,947.0
6847465956a0f6376a60547f,aus-agent-dev-full,0.883333,0.883333,15,1,1018.0
6847465956a0f6376a60547e,aus-agent-dev-full,0.478261,0.391304,22,10,967.0
rag2026-26,aus-agent-test-full,0.925,0.85,23,3,986.0
rag2026-27,aus-agent-test-full,0.613445,0.571429,28,9,953.0
6847465956a0f6376a605492,aus-agent-dev-full,0.628866,0.628866,23,6,988.0
6847465956a0f6376a6054a7,aus-agent-dev-full,0.634615,0.490385,25,9,928.0
rag2026-29,aus-agent-test-full,0.602273,0.5,30,12,980.0
rag2026-28,aus-agent-test-full,0.451389,0.340278,33,17,913.0
6847465956a0f6376a6054ad,aus-agent-dev-full,0.763393,0.696429,26,6,848.0
rag2026-31,aus-agent-test-full,0.915385,0.861538,16,1,865.0
rag2026-30,aus-agent-test-full,0.628,0.472,28,12,1007.0
rag2026-34,aus-agent-test-full,0.730769,0.692308,19,2,1020.0
6847465956a0f6376a6054be,aus-agent-dev-full,0.433071,0.425197,29,13,974.0
rag2026-33,aus-agent-test-full,0.611111,0.611111,24,8,933.0
rag2026-32,aus-agent-test-full,0.733333,0.733333,33,6,954.0
rag2026-36,aus-agent-test-full,0.570588,0.470588,23,7,1012.0
rag2026-37,aus-agent-test-full,0.793814,0.731959,23,4,943.0
rag2026-38,aus-agent-test-full,0.446565,0.351145,28,17,1015.0
rag2026-39,aus-agent-test-full,0.5625,0.443182,23,7,985.0
rag2026-40,aus-agent-test-full,0.769231,0.714286,23,4,969.0
rag2026-41,aus-agent-test-full,0.695,0.59,23,7,891.0
rag2026-42,aus-agent-test-full,0.525424,0.355932,16,6,978.0
rag2026-44,aus-agent-test-full,0.681034,0.637931,28,6,1007.0
rag2026-46,aus-agent-test-full,0.659722,0.597222,18,5,974.0
rag2026-45,aus-agent-test-full,0.653543,0.535433,29,11,1006.0
rag2026-0,aus-agent-test-v2,0.724138,0.666667,21,5,915.0
rag2026-1,aus-agent-test-v2,0.62766,0.56383,23,7,986.0
rag2026-2,aus-agent-test-v2,0.626316,0.484211,22,9,979.0
rag2026-3,aus-agent-test-v2,0.399225,0.372093,30,15,987.0
rag2026-4,aus-agent-test-v2,0.697248,0.651376,26,6,892.0
rag2026-7,aus-agent-test-v2,0.571429,0.563492,30,9,982.0
rag2026-8,aus-agent-test-v2,0.222892,0.192771,19,13,1003.0
rag2026-6,aus-agent-test-v2,0.312925,0.210884,33,22,985.0
rag2026-5,aus-agent-test-v2,0.654676,0.618705,32,9,994.0
rag2026-9,aus-agent-test-v2,0.657258,0.629032,29,8,834.0
rag2026-11,aus-agent-test-v2,0.596639,0.554622,28,9,926.0
rag2026-10,aus-agent-test-v2,0.849593,0.821138,27,4,1003.0
rag2026-12,aus-agent-test-v2,0.382812,0.382812,28,15,1005.0
rag2026-13,aus-agent-test-v2,0.75,0.670213,23,5,979.0
rag2026-14,aus-agent-test-v2,0.673611,0.625,18,5,1004.0
rag2026-15,aus-agent-test-v2,0.83908,0.781609,21,3,981.0
rag2026-16,aus-agent-test-v2,0.370536,0.241071,32,13,982.0
rag2026-17,aus-agent-test-v2,0.366379,0.336207,25,15,926.0
rag2026-19,aus-agent-test-v2,0.386076,0.35443,20,9,1021.0
rag2026-18,aus-agent-test-v2,0.425439,0.342105,30,11,994.0
rag2026-20,aus-agent-test-v2,0.757576,0.666667,15,4,916.0
rag2026-16,aus-agent-test-full,0.625,0.508929,32,9,988.0
rag2026-23,aus-agent-test-v2,0.679104,0.641791,17,4,997.0
rag2026-24,aus-agent-test-v2,0.80137,0.69863,17,4,1015.0
rag2026-22,aus-agent-test-v2,0.361789,0.292683,30,15,868.0
rag2026-25,aus-agent-test-v2,0.968254,0.968254,15,0,925.0
rag2026-21,aus-agent-test-v2,0.513636,0.481818,31,7,1000.0
rag2026-26,aus-agent-test-v2,0.855,0.78,23,4,962.0
rag2026-27,aus-agent-test-v2,0.42437,0.403361,28,13,938.0
rag2026-29,aus-agent-test-v2,0.462121,0.409091,30,14,832.0
rag2026-30,aus-agent-test-v2,0.568,0.528,28,11,983.0
rag2026-28,aus-agent-test-v2,0.569444,0.527778,33,12,1015.0
rag2026-31,aus-agent-test-v2,0.376923,0.169231,16,10,952.0
rag2026-34,aus-agent-test-v2,0.653846,0.615385,19,3,927.0
rag2026-33,aus-agent-test-v2,0.50463,0.472222,24,11,988.0
6847465956a0f6376a605493,aus-agent-dev-full,0.362069,0.362069,34,10,933.0
rag2026-35,aus-agent-test-v2,0.570312,0.492188,28,13,1022.0
rag2026-36,aus-agent-test-v2,0.429412,0.258824,23,9,916.0
rag2026-38,aus-agent-test-v2,0.522901,0.465649,28,14,936.0
rag2026-39,aus-agent-test-v2,0.664773,0.625,23,5,994.0
rag2026-40,aus-agent-test-v2,0.769231,0.714286,23,4,997.0
rag2026-35,aus-agent-test-full,0.496094,0.421875,28,14,991.0
rag2026-41,aus-agent-test-v2,0.59,0.53,23,9,922.0
rag2026-43,aus-agent-test-v2,0.584112,0.514019,28,8,1008.0
rag2026-46,aus-agent-test-v2,0.770833,0.736111,18,3,950.0
rag2026-45,aus-agent-test-v2,0.586614,0.480315,29,12,948.0
rag2026-48,aus-agent-test-v2,0.784722,0.666667,18,4,888.0
rag2026-43,aus-agent-test-full,0.485981,0.439252,28,10,983.0
rag2026-49,aus-agent-test-v2,0.647321,0.517857,29,8,892.0
rag2026-50,aus-agent-test-v2,0.631579,0.631579,15,3,902.0
rag2026-51,aus-agent-test-v2,0.74,0.706667,18,4,922.0
rag2026-52,aus-agent-test-v2,0.277778,0.232323,27,12,959.0
rag2026-53,aus-agent-test-v2,0.463158,0.452632,22,10,1015.0
rag2026-54,aus-agent-test-v2,0.57732,0.463918,23,10,1006.0
rag2026-56,aus-agent-test-v2,0.723529,0.623529,20,6,956.0
rag2026-57,aus-agent-test-v2,0.75625,0.725,19,4,948.0
rag2026-55,aus-agent-test-v2,0.503937,0.417323,32,14,899.0
rag2026-58,aus-agent-test-v2,0.851485,0.821782,25,2,956.0
rag2026-59,aus-agent-test-v2,0.490566,0.490566,26,10,842.0
rag2026-62,aus-agent-test-v2,0.841667,0.75,18,1,941.0
rag2026-61,aus-agent-test-v2,0.639535,0.581395,22,6,1018.0
rag2026-63,aus-agent-test-v2,0.587963,0.555556,30,6,957.0
rag2026-65,aus-agent-test-v2,0.778571,0.728571,17,3,870.0
rag2026-66,aus-agent-test-v2,0.62766,0.56383,23,7,962.0
rag2026-67,aus-agent-test-v2,0.673611,0.638889,18,4,1023.0
rag2026-68,aus-agent-test-v2,0.611111,0.518519,21,7,988.0
rag2026-32,aus-agent-test-v2,0.751852,0.733333,33,6,998.0
rag2026-37,aus-agent-test-v2,0.587629,0.525773,23,8,893.0
rag2026-69,aus-agent-test-v2,0.507519,0.488722,32,12,1023.0
rag2026-70,aus-agent-test-v2,0.725,0.69,23,5,912.0
rag2026-42,aus-agent-test-v2,0.601695,0.525424,16,4,1015.0
rag2026-72,aus-agent-test-v2,0.25,0.193548,32,16,1005.0
rag2026-73,aus-agent-test-v2,0.868217,0.790698,30,5,994.0
rag2026-71,aus-agent-test-v2,0.5875,0.566667,27,10,1016.0
rag2026-44,aus-agent-test-v2,0.478448,0.37069,28,13,914.0
683a58c9a7e7fe4e7695848b,aus-agent-creative-check,0.431579,0.378947,22,11,1006.0
683a58c9a7e7fe4e7695846f,aus-agent-creative-check,0.621795,0.589744,18,6,1012.0
683a58c9a7e7fe4e76958488,aus-agent-creative-check,0.737705,0.655738,17,3,951.0
684397d188c1deceb49af31d,aus-agent-creative-check,0.557377,0.47541,14,6,977.0
rag2026-47,aus-agent-test-v2,0.780899,0.696629,22,5,997.0
684397d188c1deceb49af325,aus-agent-creative-check,0.70339,0.559322,16,4,948.0
683a58c9a7e7fe4e76958498,aus-agent-creative-check,0.483871,0.483871,32,10,1007.0
rag2026-74,aus-agent-test-v2,0.128205,0.051282,18,14,998.0
684397d188c1deceb49af32d,aus-agent-creative-check,0.609649,0.491228,27,10,874.0
6847465956a0f6376a605367,aus-agent-creative-check,0.47,0.36,23,12,976.0
6847465956a0f6376a605360,aus-agent-creative-check,0.326772,0.307087,32,16,893.0
rag2026-75,aus-agent-test-v2,0.55814,0.488372,22,8,969.0
rag2026-76,aus-agent-test-v2,0.842105,0.789474,22,4,1000.0
6847465956a0f6376a60535d,aus-agent-creative-check,0.739583,0.635417,21,7,924.0
rag2026-77,aus-agent-test-v2,0.454198,0.389313,31,14,946.0
rag2026-78,aus-agent-test-v2,0.475862,0.441379,32,15,945.0
rag2026-72,aus-agent-discovery-check,0.233871,0.225806,32,16,966.0
rag2026-72,test-ase-api-server-run,0.0,0.0,32,20,62.0
rag2026-72,aus-agent-recon-check,0.306452,0.233871,32,15,976.0
rag2026-72,aus-agent-opus-check,0.435484,0.370968,32,12,969.0
rag2026-72,aus-agent-qterm-check,0.383065,0.346774,32,13,948.0
rag2026-60,aus-agent-test-v2,0.532258,0.387097,24,9,873.0
rag2026-64,aus-agent-test-v2,0.730769,0.703297,20,5,966.0
rag2026-72,aus-agent-terra-check,0.294355,0.266129,32,15,799.0
rag2026-72,aus-agent-azure-luna,0.439516,0.41129,32,11,861.0
rag2026-72,aus-agent-azure-sol,0.258065,0.25,32,15,815.0
rag2026-22,aus-agent-azure-terra,0.394309,0.333333,30,14,719.0
rag2026-22,aus-agent-azure-luna,0.361789,0.292683,30,15,927.0
rag2026-22,aus-agent-azure-sol,0.410569,0.268293,30,16,864.0
6847465956a0f6376a605367,aus-agent-luna-dev,0.64,0.64,23,6,936.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev,0.262097,0.201613,32,17,867.0
6847465956a0f6376a6053fb,aus-agent-luna-dev,0.592308,0.476923,16,6,823.0
6847465956a0f6376a605391,aus-agent-luna-dev,0.513514,0.445946,32,16,972.0
6847465956a0f6376a6053fb,aus-agent-luna-dev2,0.546154,0.507692,16,6,913.0
6847465956a0f6376a605493,aus-agent-luna-dev,0.443966,0.413793,34,10,984.0
6847465956a0f6376a6054a7,aus-agent-luna-dev2,0.538462,0.442308,25,10,738.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev2,0.443548,0.362903,32,13,1011.0
6847465956a0f6376a6053fb,aus-agent-luna-dev3,0.615385,0.538462,16,6,898.0
6847465956a0f6376a6054a7,aus-agent-luna-dev3,0.403846,0.298077,25,13,889.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev3,0.366935,0.306452,32,14,918.0
683a58c9a7e7fe4e76958498,aus-agent-luna-dev4,0.548387,0.5,32,10,1013.0
6847465956a0f6376a6054a7,aus-agent-luna-dev4,0.509615,0.413462,25,11,564.0
6847465956a0f6376a6053fb,aus-agent-luna-dev4,0.623077,0.584615,16,5,953.0
6847465956a0f6376a605404,aus-agent-luna-dev4,0.632812,0.515625,17,5,885.0
6847465956a0f6376a605367,aus-agent-luna-dev4,0.545,0.46,23,10,891.0
6847465956a0f6376a605493,aus-agent-luna-dev4,0.465517,0.465517,34,8,951.0
683a58c9a7e7fe4e76958488,aus-agent-sat-go,0.647541,0.590164,17,3,653.0
683a58c9a7e7fe4e7695846f,aus-agent-sat-go,0.480769,0.435897,18,8,977.0
6847465956a0f6376a605493,aus-agent-luna-cap10,0.422414,0.413793,34,10,841.0
684397d188c1deceb49af31d,aus-agent-sat-go,0.721311,0.721311,14,3,958.0
683a58c9a7e7fe4e7695848b,aus-agent-sat-go,0.626316,0.536842,22,8,986.0
684397d188c1deceb49af325,aus-agent-sat-go,0.771186,0.728814,16,2,924.0
683a58c9a7e7fe4e76958498,aus-agent-sat-go,0.306452,0.306452,32,14,874.0
684397d188c1deceb49af32d,aus-agent-sat-go,0.657895,0.614035,27,8,910.0
6847465956a0f6376a60535d,aus-agent-sat-go,0.510417,0.458333,21,10,837.0
6847465956a0f6376a605387,aus-agent-sat-go,0.739583,0.739583,21,5,967.0
rag2026-79,aus-agent-test-v2,0.652941,0.552941,23,6,830.0
6847465956a0f6376a605360,aus-agent-sat-go,0.122047,0.086614,32,20,965.0
6847465956a0f6376a605367,aus-agent-sat-go,0.35,0.29,23,13,964.0
rag2026-72,aus-agent-math-check,0.306452,0.306452,32,14,1006.0
rag2026-72,test-ase-api-server-run-1,0.306452,0.306452,32,14,942.0
6847465956a0f6376a6053a0,aus-agent-sat-go,0.401639,0.360656,28,14,949.0
6847465956a0f6376a6053fb,aus-agent-sat-go,0.661538,0.584615,16,5,865.0
6847465956a0f6376a6053c9,aus-agent-sat-go,0.265766,0.144144,27,17,986.0
6847465956a0f6376a605404,aus-agent-sat-go,0.476562,0.28125,17,8,820.0
6847465956a0f6376a6053ca,aus-agent-sat-go,0.613402,0.536082,26,5,845.0
6847465956a0f6376a605391,aus-agent-sat-go,0.310811,0.175676,32,24,918.0
6847465956a0f6376a60542a,aus-agent-sat-go,0.383838,0.262626,27,11,979.0
6847465956a0f6376a605476,aus-agent-sat-go,0.267606,0.267606,19,8,907.0
6847465956a0f6376a605440,aus-agent-sat-go,0.398148,0.259259,15,6,259.0
6847465956a0f6376a60542d,aus-agent-sat-go,0.652632,0.652632,25,5,958.0
6847465956a0f6376a60547f,aus-agent-sat-go,0.925,0.883333,15,1,866.0
6847465956a0f6376a60547e,aus-agent-sat-go,0.483696,0.445652,22,9,992.0
6847465956a0f6376a605492,aus-agent-sat-go,0.376289,0.350515,23,11,441.0
6847465956a0f6376a605493,aus-agent-sat-go,0.456897,0.413793,34,10,842.0
6847465956a0f6376a6054ad,aus-agent-sat-go,0.830357,0.785714,26,4,1016.0
6847465956a0f6376a6054be,aus-agent-sat-go,0.279528,0.251969,29,17,836.0
6847465956a0f6376a605433,aus-agent-sat-go,0.713415,0.658537,23,4,968.0
6847465956a0f6376a60543d,aus-agent-sat-go,0.632911,0.632911,23,3,816.0
rag2026-72,aus-agent-azure-terra,0.189516,0.169355,32,17,642.0
6847465956a0f6376a6054a7,aus-agent-sat-go,0.600962,0.423077,25,10,804.0
